forecast_id,release_time,horizon_hour,target_time,pv_forecast_kw,pv_actual_kw,alignment_status,unmatched_reason,absolute_error_kw
32913,2025-12-09 18:00:00,9,2025-12-10 03:00:00,0,0,matched,,0
32914,2025-12-09 18:00:00,10,2025-12-10 04:00:00,0,0,matched,,0
32915,2025-12-09 18:00:00,11,2025-12-10 05:00:00,0,0,matched,,0
32916,2025-12-09 18:00:00,12,2025-12-10 06:00:00,0,0,matched,,0
32917,2025-12-09 18:00:00,13,2025-12-10 07:00:00,2.1847,2.025,matched,,0.1597
32918,2025-12-09 18:00:00,14,2025-12-10 08:00:00,1969.05,1785.3,matched,,183.75
32919,2025-12-09 18:00:00,15,2025-12-10 09:00:00,3851.1845,3700.275,matched,,150.9095
32920,2025-12-09 18:00:00,16,2025-12-10 10:00:00,4594.5907,4672.2,matched,,77.6093
32921,2025-12-09 18:00:00,17,2025-12-10 11:00:00,5964.0431,5702.775,matched,,261.2681
32922,2025-12-09 18:00:00,18,2025-12-10 12:00:00,6529.512,5957.2875,matched,,572.2245
32923,2025-12-09 18:00:00,19,2025-12-10 13:00:00,6256.8497,5142.0375,matched,,1114.8122
32924,2025-12-09 18:00:00,20,2025-12-10 14:00:00,5427.5021,4579.575,matched,,847.9271
32925,2025-12-09 18:00:00,21,2025-12-10 15:00:00,3995.0625,3067.0875,matched,,927.975
32926,2025-12-09 18:00:00,22,2025-12-10 16:00:00,1704.4811,1255.275,matched,,449.2061
32927,2025-12-09 18:00:00,23,2025-12-10 17:00:00,2.5731,1.8375,matched,,0.7356
32928,2025-12-09 18:00:00,24,2025-12-10 18:00:00,0,0,matched,,0
32929,2025-12-10 00:00:00,1,2025-12-10 01:00:00,0,0,matched,,0
32930,2025-12-10 00:00:00,2,2025-12-10 02:00:00,0,0,matched,,0
32931,2025-12-10 00:00:00,3,2025-12-10 03:00:00,0,0,matched,,0
32932,2025-12-10 00:00:00,4,2025-12-10 04:00:00,0,0,matched,,0
32933,2025-12-10 00:00:00,5,2025-12-10 05:00:00,0,0,matched,,0
32934,2025-12-10 00:00:00,6,2025-12-10 06:00:00,0,0,matched,,0
32935,2025-12-10 00:00:00,7,2025-12-10 07:00:00,1.9626,2.025,matched,,0.0624
32936,2025-12-10 00:00:00,8,2025-12-10 08:00:00,1820.7299,1785.3,matched,,35.4299
32937,2025-12-10 00:00:00,9,2025-12-10 09:00:00,3997.7625,3700.275,matched,,297.4875
32938,2025-12-10 00:00:00,10,2025-12-10 10:00:00,5381.85,4672.2,matched,,709.65
32939,2025-12-10 00:00:00,11,2025-12-10 11:00:00,6441.3,5702.775,matched,,738.525
32940,2025-12-10 00:00:00,12,2025-12-10 12:00:00,6667.275,5957.2875,matched,,709.9875
32941,2025-12-10 00:00:00,13,2025-12-10 13:00:00,5478.3137,5142.0375,matched,,336.2762
32942,2025-12-10 00:00:00,14,2025-12-10 14:00:00,4463.7255,4579.575,matched,,115.8495
32943,2025-12-10 00:00:00,15,2025-12-10 15:00:00,2886.114,3067.0875,matched,,180.9735
32944,2025-12-10 00:00:00,16,2025-12-10 16:00:00,1098.7086,1255.275,matched,,156.5664
32945,2025-12-10 00:00:00,17,2025-12-10 17:00:00,1.538,1.8375,matched,,0.2995
32946,2025-12-10 00:00:00,18,2025-12-10 18:00:00,0,0,matched,,0
32947,2025-12-10 00:00:00,19,2025-12-10 19:00:00,0,0,matched,,0
32948,2025-12-10 00:00:00,20,2025-12-10 20:00:00,0,0,matched,,0
32949,2025-12-10 00:00:00,21,2025-12-10 21:00:00,0,0,matched,,0
32950,2025-12-10 00:00:00,22,2025-12-10 22:00:00,0,0,matched,,0
32951,2025-12-10 00:00:00,23,2025-12-10 23:00:00,0,0,matched,,0
32952,2025-12-10 00:00:00,24,2025-12-11 00:00:00,0,0,matched,,0
32953,2025-12-10 06:00:00,1,2025-12-10 07:00:00,2.0285,2.025,matched,,0.0035
32954,2025-12-10 06:00:00,2,2025-12-10 08:00:00,1824.1081,1785.3,matched,,38.8081
32955,2025-12-10 06:00:00,3,2025-12-10 09:00:00,3842.8709,3700.275,matched,,142.5959
32956,2025-12-10 06:00:00,4,2025-12-10 10:00:00,4785.4843,4672.2,matched,,113.2843
32957,2025-12-10 06:00:00,5,2025-12-10 11:00:00,5662.8313,5702.775,matched,,39.9437
32958,2025-12-10 06:00:00,6,2025-12-10 12:00:00,5798.8967,5957.2875,matched,,158.3908
32959,2025-12-10 06:00:00,7,2025-12-10 13:00:00,4796.4726,5142.0375,matched,,345.5649
32960,2025-12-10 06:00:00,8,2025-12-10 14:00:00,3812.1329,4579.575,matched,,767.4421
32961,2025-12-10 06:00:00,9,2025-12-10 15:00:00,2992.0883,3067.0875,matched,,74.9992
32962,2025-12-10 06:00:00,10,2025-12-10 16:00:00,1323.2369,1255.275,matched,,67.9619
32963,2025-12-10 06:00:00,11,2025-12-10 17:00:00,2.046,1.8375,matched,,0.2085
32964,2025-12-10 06:00:00,12,2025-12-10 18:00:00,0,0,matched,,0
32965,2025-12-10 06:00:00,13,2025-12-10 19:00:00,0,0,matched,,0
32966,2025-12-10 06:00:00,14,2025-12-10 20:00:00,0,0,matched,,0
32967,2025-12-10 06:00:00,15,2025-12-10 21:00:00,0,0,matched,,0
32968,2025-12-10 06:00:00,16,2025-12-10 22:00:00,0,0,matched,,0
32969,2025-12-10 06:00:00,17,2025-12-10 23:00:00,0,0,matched,,0
32970,2025-12-10 06:00:00,18,2025-12-11 00:00:00,0,0,matched,,0
32971,2025-12-10 06:00:00,19,2025-12-11 01:00:00,0,0,matched,,0
32972,2025-12-10 06:00:00,20,2025-12-11 02:00:00,0,0,matched,,0
32973,2025-12-10 06:00:00,21,2025-12-11 03:00:00,0,0,matched,,0
32974,2025-12-10 06:00:00,22,2025-12-11 04:00:00,0,0,matched,,0
32975,2025-12-10 06:00:00,23,2025-12-11 05:00:00,0,0,matched,,0
32976,2025-12-10 06:00:00,24,2025-12-11 06:00:00,0,0,matched,,0
32977,2025-12-10 12:00:00,1,2025-12-10 13:00:00,5145.1261,5142.0375,matched,,3.0886
32978,2025-12-10 12:00:00,2,2025-12-10 14:00:00,4580.4249,4579.575,matched,,0.8499
32979,2025-12-10 12:00:00,3,2025-12-10 15:00:00,3047.4782,3067.0875,matched,,19.6093
32980,2025-12-10 12:00:00,4,2025-12-10 16:00:00,1227.0875,1255.275,matched,,28.1875
32981,2025-12-10 12:00:00,5,2025-12-10 17:00:00,1.7882,1.8375,matched,,0.0493
32982,2025-12-10 12:00:00,6,2025-12-10 18:00:00,0,0,matched,,0
32983,2025-12-10 12:00:00,7,2025-12-10 19:00:00,0,0,matched,,0
32984,2025-12-10 12:00:00,8,2025-12-10 20:00:00,0,0,matched,,0
32985,2025-12-10 12:00:00,9,2025-12-10 21:00:00,0,0,matched,,0
32986,2025-12-10 12:00:00,10,2025-12-10 22:00:00,0,0,matched,,0
32987,2025-12-10 12:00:00,11,2025-12-10 23:00:00,0,0,matched,,0
32988,2025-12-10 12:00:00,12,2025-12-11 00:00:00,0,0,matched,,0
32989,2025-12-10 12:00:00,13,2025-12-11 01:00:00,0,0,matched,,0
32990,2025-12-10 12:00:00,14,2025-12-11 02:00:00,0,0,matched,,0
32991,2025-12-10 12:00:00,15,2025-12-11 03:00:00,0,0,matched,,0
32992,2025-12-10 12:00:00,16,2025-12-11 04:00:00,0,0,matched,,0
32993,2025-12-10 12:00:00,17,2025-12-11 05:00:00,0,0,matched,,0
32994,2025-12-10 12:00:00,18,2025-12-11 06:00:00,0,0,matched,,0
32995,2025-12-10 12:00:00,19,2025-12-11 07:00:00,0,0,matched,,0
32996,2025-12-10 12:00:00,20,2025-12-11 08:00:00,1720.7443,1655.55,matched,,65.1943
32997,2025-12-10 12:00:00,21,2025-12-11 09:00:00,3275.1771,3364.275,matched,,89.0979
32998,2025-12-10 12:00:00,22,2025-12-11 10:00:00,4256.9563,4750.7625,matched,,493.8062
32999,2025-12-10 12:00:00,23,2025-12-11 11:00:00,5380.566,5860.5375,matched,,479.9715
33000,2025-12-10 12:00:00,24,2025-12-11 12:00:00,5569.5682,5601.825,matched,,32.2568
33001,2025-12-10 18:00:00,1,2025-12-10 19:00:00,0,0,matched,,0
33002,2025-12-10 18:00:00,2,2025-12-10 20:00:00,0,0,matched,,0
33003,2025-12-10 18:00:00,3,2025-12-10 21:00:00,0,0,matched,,0
33004,2025-12-10 18:00:00,4,2025-12-10 22:00:00,0,0,matched,,0
33005,2025-12-10 18:00:00,5,2025-12-10 23:00:00,0,0,matched,,0
33006,2025-12-10 18:00:00,6,2025-12-11 00:00:00,0,0,matched,,0
33007,2025-12-10 18:00:00,7,2025-12-11 01:00:00,0,0,matched,,0
33008,2025-12-10 18:00:00,8,2025-12-11 02:00:00,0,0,matched,,0
33009,2025-12-10 18:00:00,9,2025-12-11 03:00:00,0,0,matched,,0
33010,2025-12-10 18:00:00,10,2025-12-11 04:00:00,0,0,matched,,0
33011,2025-12-10 18:00:00,11,2025-12-11 05:00:00,0,0,matched,,0
33012,2025-12-10 18:00:00,12,2025-12-11 06:00:00,0,0,matched,,0
33013,2025-12-10 18:00:00,13,2025-12-11 07:00:00,0,0,matched,,0
33014,2025-12-10 18:00:00,14,2025-12-11 08:00:00,1480.6971,1655.55,matched,,174.8529
33015,2025-12-10 18:00:00,15,2025-12-11 09:00:00,2930.6939,3364.275,matched,,433.5811
33016,2025-12-10 18:00:00,16,2025-12-11 10:00:00,3697.8802,4750.7625,matched,,1052.8823
33017,2025-12-10 18:00:00,17,2025-12-11 11:00:00,5016.0252,5860.5375,matched,,844.5123
33018,2025-12-10 18:00:00,18,2025-12-11 12:00:00,4722.5713,5601.825,matched,,879.2537
33019,2025-12-10 18:00:00,19,2025-12-11 13:00:00,5520.8785,6160.6125,matched,,639.734
33020,2025-12-10 18:00:00,20,2025-12-11 14:00:00,5207.1011,5041.5375,matched,,165.5636
33021,2025-12-10 18:00:00,21,2025-12-11 15:00:00,3806.8125,3460.1625,matched,,346.65
33022,2025-12-10 18:00:00,22,2025-12-11 16:00:00,1771.3091,1704.1125,matched,,67.1966
33023,2025-12-10 18:00:00,23,2025-12-11 17:00:00,0,0,matched,,0
33024,2025-12-10 18:00:00,24,2025-12-11 18:00:00,0,0,matched,,0
33025,2025-12-11 00:00:00,1,2025-12-11 01:00:00,0,0,matched,,0
33026,2025-12-11 00:00:00,2,2025-12-11 02:00:00,0,0,matched,,0
33027,2025-12-11 00:00:00,3,2025-12-11 03:00:00,0,0,matched,,0
33028,2025-12-11 00:00:00,4,2025-12-11 04:00:00,0,0,matched,,0
33029,2025-12-11 00:00:00,5,2025-12-11 05:00:00,0,0,matched,,0
33030,2025-12-11 00:00:00,6,2025-12-11 06:00:00,0,0,matched,,0
33031,2025-12-11 00:00:00,7,2025-12-11 07:00:00,0,0,matched,,0
33032,2025-12-11 00:00:00,8,2025-12-11 08:00:00,1643.6818,1655.55,matched,,11.8682
33033,2025-12-11 00:00:00,9,2025-12-11 09:00:00,3264.3585,3364.275,matched,,99.9165
33034,2025-12-11 00:00:00,10,2025-12-11 10:00:00,4681.953,4750.7625,matched,,68.8095
33035,2025-12-11 00:00:00,11,2025-12-11 11:00:00,5697.3923,5860.5375,matched,,163.1452
33036,2025-12-11 00:00:00,12,2025-12-11 12:00:00,5048.6217,5601.825,matched,,553.2033
33037,2025-12-11 00:00:00,13,2025-12-11 13:00:00,5260.6814,6160.6125,matched,,899.9311
33038,2025-12-11 00:00:00,14,2025-12-11 14:00:00,4661.3447,5041.5375,matched,,380.1928
33039,2025-12-11 00:00:00,15,2025-12-11 15:00:00,3117.8581,3460.1625,matched,,342.3044
33040,2025-12-11 00:00:00,16,2025-12-11 16:00:00,1581.0651,1704.1125,matched,,123.0474
33041,2025-12-11 00:00:00,17,2025-12-11 17:00:00,0,0,matched,,0
33042,2025-12-11 00:00:00,18,2025-12-11 18:00:00,0,0,matched,,0
33043,2025-12-11 00:00:00,19,2025-12-11 19:00:00,0,0,matched,,0
33044,2025-12-11 00:00:00,20,2025-12-11 20:00:00,0,0,matched,,0
33045,2025-12-11 00:00:00,21,2025-12-11 21:00:00,0,0,matched,,0
33046,2025-12-11 00:00:00,22,2025-12-11 22:00:00,0,0,matched,,0
33047,2025-12-11 00:00:00,23,2025-12-11 23:00:00,0,0,matched,,0
33048,2025-12-11 00:00:00,24,2025-12-12 00:00:00,0,0,matched,,0
33049,2025-12-11 06:00:00,1,2025-12-11 07:00:00,0,0,matched,,0
33050,2025-12-11 06:00:00,2,2025-12-11 08:00:00,1635.6297,1655.55,matched,,19.9203
33051,2025-12-11 06:00:00,3,2025-12-11 09:00:00,3301.2735,3364.275,matched,,63.0015
33052,2025-12-11 06:00:00,4,2025-12-11 10:00:00,4712.4112,4750.7625,matched,,38.3513
33053,2025-12-11 06:00:00,5,2025-12-11 11:00:00,5724.4267,5860.5375,matched,,136.1108
33054,2025-12-11 06:00:00,6,2025-12-11 12:00:00,5330.0616,5601.825,matched,,271.7634
33055,2025-12-11 06:00:00,7,2025-12-11 13:00:00,6097.6164,6160.6125,matched,,62.9961
33056,2025-12-11 06:00:00,8,2025-12-11 14:00:00,5269.7544,5041.5375,matched,,228.2169
33057,2025-12-11 06:00:00,9,2025-12-11 15:00:00,3665.1003,3460.1625,matched,,204.9378
33058,2025-12-11 06:00:00,10,2025-12-11 16:00:00,1957.9405,1704.1125,matched,,253.828
33059,2025-12-11 06:00:00,11,2025-12-11 17:00:00,0,0,matched,,0
33060,2025-12-11 06:00:00,12,2025-12-11 18:00:00,0,0,matched,,0
33061,2025-12-11 06:00:00,13,2025-12-11 19:00:00,0,0,matched,,0
33062,2025-12-11 06:00:00,14,2025-12-11 20:00:00,0,0,matched,,0
33063,2025-12-11 06:00:00,15,2025-12-11 21:00:00,0,0,matched,,0
33064,2025-12-11 06:00:00,16,2025-12-11 22:00:00,0,0,matched,,0
33065,2025-12-11 06:00:00,17,2025-12-11 23:00:00,0,0,matched,,0
33066,2025-12-11 06:00:00,18,2025-12-12 00:00:00,0,0,matched,,0
33067,2025-12-11 06:00:00,19,2025-12-12 01:00:00,0,0,matched,,0
33068,2025-12-11 06:00:00,20,2025-12-12 02:00:00,0,0,matched,,0
33069,2025-12-11 06:00:00,21,2025-12-12 03:00:00,0,0,matched,,0
33070,2025-12-11 06:00:00,22,2025-12-12 04:00:00,0,0,matched,,0
33071,2025-12-11 06:00:00,23,2025-12-12 05:00:00,0,0,matched,,0
33072,2025-12-11 06:00:00,24,2025-12-12 06:00:00,0,0,matched,,0
33073,2025-12-11 12:00:00,1,2025-12-11 13:00:00,6137.0486,6160.6125,matched,,23.5639
33074,2025-12-11 12:00:00,2,2025-12-11 14:00:00,5070.7405,5041.5375,matched,,29.203
33075,2025-12-11 12:00:00,3,2025-12-11 15:00:00,3525.3898,3460.1625,matched,,65.2273
33076,2025-12-11 12:00:00,4,2025-12-11 16:00:00,1806.38,1704.1125,matched,,102.2675
33077,2025-12-11 12:00:00,5,2025-12-11 17:00:00,0,0,matched,,0
33078,2025-12-11 12:00:00,6,2025-12-11 18:00:00,0,0,matched,,0
33079,2025-12-11 12:00:00,7,2025-12-11 19:00:00,0,0,matched,,0
33080,2025-12-11 12:00:00,8,2025-12-11 20:00:00,0,0,matched,,0
33081,2025-12-11 12:00:00,9,2025-12-11 21:00:00,0,0,matched,,0
33082,2025-12-11 12:00:00,10,2025-12-11 22:00:00,0,0,matched,,0
33083,2025-12-11 12:00:00,11,2025-12-11 23:00:00,0,0,matched,,0
33084,2025-12-11 12:00:00,12,2025-12-12 00:00:00,0,0,matched,,0
33085,2025-12-11 12:00:00,13,2025-12-12 01:00:00,0,0,matched,,0
33086,2025-12-11 12:00:00,14,2025-12-12 02:00:00,0,0,matched,,0
33087,2025-12-11 12:00:00,15,2025-12-12 03:00:00,0,0,matched,,0
33088,2025-12-11 12:00:00,16,2025-12-12 04:00:00,0,0,matched,,0
33089,2025-12-11 12:00:00,17,2025-12-12 05:00:00,0,0,matched,,0
33090,2025-12-11 12:00:00,18,2025-12-12 06:00:00,0,0,matched,,0
33091,2025-12-11 12:00:00,19,2025-12-12 07:00:00,0,0,matched,,0
33092,2025-12-11 12:00:00,20,2025-12-12 08:00:00,1237.4933,1465.9875,matched,,228.4942
33093,2025-12-11 12:00:00,21,2025-12-12 09:00:00,3225.026,3370.875,matched,,145.849
33094,2025-12-11 12:00:00,22,2025-12-12 10:00:00,5026.3725,4441.5,matched,,584.8725
33095,2025-12-11 12:00:00,23,2025-12-12 11:00:00,6441.3,5522.8875,matched,,918.4125
33096,2025-12-11 12:00:00,24,2025-12-12 12:00:00,6667.275,5387.7375,matched,,1279.5375
33097,2025-12-11 18:00:00,1,2025-12-11 19:00:00,0,0,matched,,0
33098,2025-12-11 18:00:00,2,2025-12-11 20:00:00,0,0,matched,,0
33099,2025-12-11 18:00:00,3,2025-12-11 21:00:00,0,0,matched,,0
33100,2025-12-11 18:00:00,4,2025-12-11 22:00:00,0,0,matched,,0
33101,2025-12-11 18:00:00,5,2025-12-11 23:00:00,0,0,matched,,0
33102,2025-12-11 18:00:00,6,2025-12-12 00:00:00,0,0,matched,,0
33103,2025-12-11 18:00:00,7,2025-12-12 01:00:00,0,0,matched,,0
33104,2025-12-11 18:00:00,8,2025-12-12 02:00:00,0,0,matched,,0
33105,2025-12-11 18:00:00,9,2025-12-12 03:00:00,0,0,matched,,0
33106,2025-12-11 18:00:00,10,2025-12-12 04:00:00,0,0,matched,,0
33107,2025-12-11 18:00:00,11,2025-12-12 05:00:00,0,0,matched,,0
33108,2025-12-11 18:00:00,12,2025-12-12 06:00:00,0,0,matched,,0
33109,2025-12-11 18:00:00,13,2025-12-12 07:00:00,0,0,matched,,0
33110,2025-12-11 18:00:00,14,2025-12-12 08:00:00,1458.6836,1465.9875,matched,,7.3039
33111,2025-12-11 18:00:00,15,2025-12-12 09:00:00,3439.129,3370.875,matched,,68.254
33112,2025-12-11 18:00:00,16,2025-12-12 10:00:00,4559.7357,4441.5,matched,,118.2357
33113,2025-12-11 18:00:00,17,2025-12-12 11:00:00,5746.4818,5522.8875,matched,,223.5943
33114,2025-12-11 18:00:00,18,2025-12-12 12:00:00,5334.3607,5387.7375,matched,,53.3768
33115,2025-12-11 18:00:00,19,2025-12-12 13:00:00,3943.2786,4866.9,matched,,923.6214
33116,2025-12-11 18:00:00,20,2025-12-12 14:00:00,3269.8944,4852.0125,matched,,1582.1181
33117,2025-12-11 18:00:00,21,2025-12-12 15:00:00,1817.6957,3381.2625,matched,,1563.5668
33118,2025-12-11 18:00:00,22,2025-12-12 16:00:00,909.9721,1626.5625,matched,,716.5904
33119,2025-12-11 18:00:00,23,2025-12-12 17:00:00,0,0,matched,,0
33120,2025-12-11 18:00:00,24,2025-12-12 18:00:00,0,0,matched,,0
33121,2025-12-12 00:00:00,1,2025-12-12 01:00:00,0,0,matched,,0
33122,2025-12-12 00:00:00,2,2025-12-12 02:00:00,0,0,matched,,0
33123,2025-12-12 00:00:00,3,2025-12-12 03:00:00,0,0,matched,,0
33124,2025-12-12 00:00:00,4,2025-12-12 04:00:00,0,0,matched,,0
33125,2025-12-12 00:00:00,5,2025-12-12 05:00:00,0,0,matched,,0
33126,2025-12-12 00:00:00,6,2025-12-12 06:00:00,0,0,matched,,0
33127,2025-12-12 00:00:00,7,2025-12-12 07:00:00,0,0,matched,,0
33128,2025-12-12 00:00:00,8,2025-12-12 08:00:00,1541.4132,1465.9875,matched,,75.4257
33129,2025-12-12 00:00:00,9,2025-12-12 09:00:00,3499.593,3370.875,matched,,128.718
33130,2025-12-12 00:00:00,10,2025-12-12 10:00:00,4167.8367,4441.5,matched,,273.6633
33131,2025-12-12 00:00:00,11,2025-12-12 11:00:00,5365.9496,5522.8875,matched,,156.9379
33132,2025-12-12 00:00:00,12,2025-12-12 12:00:00,5343.0501,5387.7375,matched,,44.6874
33133,2025-12-12 00:00:00,13,2025-12-12 13:00:00,4777.2145,4866.9,matched,,89.6855
33134,2025-12-12 00:00:00,14,2025-12-12 14:00:00,5193.4869,4852.0125,matched,,341.4744
33135,2025-12-12 00:00:00,15,2025-12-12 15:00:00,3806.8125,3381.2625,matched,,425.55
33136,2025-12-12 00:00:00,16,2025-12-12 16:00:00,1918.047,1626.5625,matched,,291.4845
33137,2025-12-12 00:00:00,17,2025-12-12 17:00:00,0,0,matched,,0
33138,2025-12-12 00:00:00,18,2025-12-12 18:00:00,0,0,matched,,0
33139,2025-12-12 00:00:00,19,2025-12-12 19:00:00,0,0,matched,,0
33140,2025-12-12 00:00:00,20,2025-12-12 20:00:00,0,0,matched,,0
33141,2025-12-12 00:00:00,21,2025-12-12 21:00:00,0,0,matched,,0
33142,2025-12-12 00:00:00,22,2025-12-12 22:00:00,0,0,matched,,0
33143,2025-12-12 00:00:00,23,2025-12-12 23:00:00,0,0,matched,,0
33144,2025-12-12 00:00:00,24,2025-12-13 00:00:00,0,0,matched,,0
33145,2025-12-12 06:00:00,1,2025-12-12 07:00:00,0,0,matched,,0
33146,2025-12-12 06:00:00,2,2025-12-12 08:00:00,1439.2967,1465.9875,matched,,26.6908
33147,2025-12-12 06:00:00,3,2025-12-12 09:00:00,3246.1747,3370.875,matched,,124.7003
33148,2025-12-12 06:00:00,4,2025-12-12 10:00:00,4216.8244,4441.5,matched,,224.6756
33149,2025-12-12 06:00:00,5,2025-12-12 11:00:00,4907.3851,5522.8875,matched,,615.5024
33150,2025-12-12 06:00:00,6,2025-12-12 12:00:00,4598.0256,5387.7375,matched,,789.7119
33151,2025-12-12 06:00:00,7,2025-12-12 13:00:00,4522.8649,4866.9,matched,,344.0351
33152,2025-12-12 06:00:00,8,2025-12-12 14:00:00,4842.0317,4852.0125,matched,,9.9808
33153,2025-12-12 06:00:00,9,2025-12-12 15:00:00,3521.0067,3381.2625,matched,,139.7442
33154,2025-12-12 06:00:00,10,2025-12-12 16:00:00,1811.5423,1626.5625,matched,,184.9798
33155,2025-12-12 06:00:00,11,2025-12-12 17:00:00,0,0,matched,,0
33156,2025-12-12 06:00:00,12,2025-12-12 18:00:00,0,0,matched,,0
33157,2025-12-12 06:00:00,13,2025-12-12 19:00:00,0,0,matched,,0
33158,2025-12-12 06:00:00,14,2025-12-12 20:00:00,0,0,matched,,0
33159,2025-12-12 06:00:00,15,2025-12-12 21:00:00,0,0,matched,,0
33160,2025-12-12 06:00:00,16,2025-12-12 22:00:00,0,0,matched,,0
33161,2025-12-12 06:00:00,17,2025-12-12 23:00:00,0,0,matched,,0
33162,2025-12-12 06:00:00,18,2025-12-13 00:00:00,0,0,matched,,0
33163,2025-12-12 06:00:00,19,2025-12-13 01:00:00,0,0,matched,,0
33164,2025-12-12 06:00:00,20,2025-12-13 02:00:00,0,0,matched,,0
33165,2025-12-12 06:00:00,21,2025-12-13 03:00:00,0,0,matched,,0
33166,2025-12-12 06:00:00,22,2025-12-13 04:00:00,0,0,matched,,0
33167,2025-12-12 06:00:00,23,2025-12-13 05:00:00,0,0,matched,,0
33168,2025-12-12 06:00:00,24,2025-12-13 06:00:00,0,0,matched,,0
33169,2025-12-12 12:00:00,1,2025-12-12 13:00:00,4777.7175,4866.9,matched,,89.1825
33170,2025-12-12 12:00:00,2,2025-12-12 14:00:00,4649.9997,4852.0125,matched,,202.0128
33171,2025-12-12 12:00:00,3,2025-12-12 15:00:00,3257.9052,3381.2625,matched,,123.3573
33172,2025-12-12 12:00:00,4,2025-12-12 16:00:00,1574.5047,1626.5625,matched,,52.0578
33173,2025-12-12 12:00:00,5,2025-12-12 17:00:00,0,0,matched,,0
33174,2025-12-12 12:00:00,6,2025-12-12 18:00:00,0,0,matched,,0
33175,2025-12-12 12:00:00,7,2025-12-12 19:00:00,0,0,matched,,0
33176,2025-12-12 12:00:00,8,2025-12-12 20:00:00,0,0,matched,,0
33177,2025-12-12 12:00:00,9,2025-12-12 21:00:00,0,0,matched,,0
33178,2025-12-12 12:00:00,10,2025-12-12 22:00:00,0,0,matched,,0
33179,2025-12-12 12:00:00,11,2025-12-12 23:00:00,0,0,matched,,0
33180,2025-12-12 12:00:00,12,2025-12-13 00:00:00,0,0,matched,,0
33181,2025-12-12 12:00:00,13,2025-12-13 01:00:00,0,0,matched,,0
33182,2025-12-12 12:00:00,14,2025-12-13 02:00:00,0,0,matched,,0
33183,2025-12-12 12:00:00,15,2025-12-13 03:00:00,0,0,matched,,0
33184,2025-12-12 12:00:00,16,2025-12-13 04:00:00,0,0,matched,,0
33185,2025-12-12 12:00:00,17,2025-12-13 05:00:00,0,0,matched,,0
33186,2025-12-12 12:00:00,18,2025-12-13 06:00:00,0,0,matched,,0
33187,2025-12-12 12:00:00,19,2025-12-13 07:00:00,0,0,matched,,0
33188,2025-12-12 12:00:00,20,2025-12-13 08:00:00,1240.7183,1481.175,matched,,240.4567
33189,2025-12-12 12:00:00,21,2025-12-13 09:00:00,2615.7123,3250.4625,matched,,634.7502
33190,2025-12-12 12:00:00,22,2025-12-13 10:00:00,3758.7239,4338.75,matched,,580.0261
33191,2025-12-12 12:00:00,23,2025-12-13 11:00:00,4285.1192,5383.4625,matched,,1098.3433
33192,2025-12-12 12:00:00,24,2025-12-13 12:00:00,5804.2918,5920.275,matched,,115.9832
33193,2025-12-12 18:00:00,1,2025-12-12 19:00:00,0,0,matched,,0
33194,2025-12-12 18:00:00,2,2025-12-12 20:00:00,0,0,matched,,0
33195,2025-12-12 18:00:00,3,2025-12-12 21:00:00,0,0,matched,,0
33196,2025-12-12 18:00:00,4,2025-12-12 22:00:00,0,0,matched,,0
33197,2025-12-12 18:00:00,5,2025-12-12 23:00:00,0,0,matched,,0
33198,2025-12-12 18:00:00,6,2025-12-13 00:00:00,0,0,matched,,0
33199,2025-12-12 18:00:00,7,2025-12-13 01:00:00,0,0,matched,,0
33200,2025-12-12 18:00:00,8,2025-12-13 02:00:00,0,0,matched,,0
33201,2025-12-12 18:00:00,9,2025-12-13 03:00:00,0,0,matched,,0
33202,2025-12-12 18:00:00,10,2025-12-13 04:00:00,0,0,matched,,0
33203,2025-12-12 18:00:00,11,2025-12-13 05:00:00,0,0,matched,,0
33204,2025-12-12 18:00:00,12,2025-12-13 06:00:00,0,0,matched,,0
33205,2025-12-12 18:00:00,13,2025-12-13 07:00:00,0,0,matched,,0
33206,2025-12-12 18:00:00,14,2025-12-13 08:00:00,1445.1487,1481.175,matched,,36.0263
33207,2025-12-12 18:00:00,15,2025-12-13 09:00:00,3450.2256,3250.4625,matched,,199.7631
33208,2025-12-12 18:00:00,16,2025-12-13 10:00:00,4480.2308,4338.75,matched,,141.4808
33209,2025-12-12 18:00:00,17,2025-12-13 11:00:00,5740.1948,5383.4625,matched,,356.7323
33210,2025-12-12 18:00:00,18,2025-12-13 12:00:00,6579.75,5920.275,matched,,659.475
33211,2025-12-12 18:00:00,19,2025-12-13 13:00:00,6300.3057,4929.9375,matched,,1370.3682
33212,2025-12-12 18:00:00,20,2025-12-13 14:00:00,5458.725,4139.25,matched,,1319.475
33213,2025-12-12 18:00:00,21,2025-12-13 15:00:00,3806.8125,3308.2875,matched,,498.525
33214,2025-12-12 18:00:00,22,2025-12-13 16:00:00,2001.7875,1633.8375,matched,,367.95
33215,2025-12-12 18:00:00,23,2025-12-13 17:00:00,0,0,matched,,0
33216,2025-12-12 18:00:00,24,2025-12-13 18:00:00,0,0,matched,,0
33217,2025-12-13 00:00:00,1,2025-12-13 01:00:00,0,0,matched,,0
33218,2025-12-13 00:00:00,2,2025-12-13 02:00:00,0,0,matched,,0
33219,2025-12-13 00:00:00,3,2025-12-13 03:00:00,0,0,matched,,0
33220,2025-12-13 00:00:00,4,2025-12-13 04:00:00,0,0,matched,,0
33221,2025-12-13 00:00:00,5,2025-12-13 05:00:00,0,0,matched,,0
