operating_date,slot,interval_start,interval_end,load_kw,pv_actual_kw,price_yuan_per_kwh,load_kwh,pv_actual_kwh,net_load_kw,net_load_kwh,pv_lag_1d,pv_lag_7d,load_lag_1d,load_lag_7d,pv_same_slot_7d_mean
2025-12-29,31,2025-12-29 05:00:00,2025-12-29 05:10:00,4253.6099,0.0027,0.5177,708.9349833,0.00045,4253.6072,708.9345333,0.0021,0.0021,4025.3043,4310.4436,0.002228571429
2025-12-29,32,2025-12-29 05:10:00,2025-12-29 05:20:00,4164.9601,0,0.5155,694.1600167,0,4164.9601,694.1600167,0,0,4050.2736,4466.4073,0
2025-12-29,33,2025-12-29 05:20:00,2025-12-29 05:30:00,4111.07,0,0.4863,685.1783333,0,4111.07,685.1783333,0,0,4068.07,4292.75,0
2025-12-29,34,2025-12-29 05:30:00,2025-12-29 05:40:00,4044.444,0.038,0.4751,674.074,0.006333333333,4044.406,674.0676667,0.0288,0.0297,3796.9248,3895.2342,0.03115714286
2025-12-29,35,2025-12-29 05:40:00,2025-12-29 05:50:00,4372.8203,0,0.6643,728.8033833,0,4372.8203,728.8033833,0,0,4275.532,4439.8214,0
2025-12-29,36,2025-12-29 05:50:00,2025-12-29 06:00:00,4971.1,0,0.9497,828.5166667,0,4971.1,828.5166667,0,0,5224.07,5500.77,0
2025-12-29,37,2025-12-29 06:00:00,2025-12-29 06:10:00,5245.7432,0.529,1.0182,874.2905333,0.08816666667,5245.2142,874.2023667,0.4008,0.4135,5261.6016,5434.483,0.4340285714
2025-12-29,38,2025-12-29 06:10:00,2025-12-29 06:20:00,5319.901,0,1.0009,886.6501667,0,5319.901,886.6501667,0,0,5174.9834,5107.2139,0
2025-12-29,39,2025-12-29 06:20:00,2025-12-29 06:30:00,5354.49,0,1.0193,892.415,0,5354.49,892.415,0,0,5358.3,5128.03,0
2025-12-29,40,2025-12-29 06:30:00,2025-12-29 06:40:00,5357.6922,7.3682,1.0587,892.9487,1.228033333,5350.324,891.7206667,5.5828,5.7598,5387.3942,5227.2674,6.045442857
2025-12-29,41,2025-12-29 06:40:00,2025-12-29 06:50:00,5324.1459,0,1.0584,887.35765,0,5324.1459,887.35765,0,0,5368.6932,5249.5645,0
2025-12-29,42,2025-12-29 06:50:00,2025-12-29 07:00:00,5320.1,0,1.0192,886.6833333,0,5320.1,886.6833333,0,0,5369.48,5284.68,0
2025-12-29,43,2025-12-29 07:00:00,2025-12-29 07:10:00,5415.4201,207.0037,0.9946,902.5700167,34.50061667,5208.4164,868.0694,157.2024,163.8011,5329.4429,5498.076,171.1909429
2025-12-29,44,2025-12-29 07:10:00,2025-12-29 07:20:00,5411.4874,500.4522,0.963,901.9145667,83.4087,4911.0352,818.5058667,382.6969,406.6826,5390.6128,5549.6295,421.5548286
2025-12-29,45,2025-12-29 07:20:00,2025-12-29 07:30:00,5280.81,788.025,0.9058,880.135,131.3375,4492.785,748.7975,624.0375,658.6875,5376.2,5379.95,687.0482143
2025-12-29,46,2025-12-29 07:30:00,2025-12-29 07:40:00,5298.4807,1060.6917,0.8706,883.0801167,176.78195,4237.789,706.2981667,889.7135,904.0458,5118.0433,5376.6033,965.5827
2025-12-29,47,2025-12-29 07:40:00,2025-12-29 07:50:00,5954.4684,1350.5687,1.065,992.4114,225.0947833,4603.8997,767.3166167,1155.4274,1153.5734,5877.8992,6037.2888,1251.746386
2025-12-29,48,2025-12-29 07:50:00,2025-12-29 08:00:00,6896.97,1648.7625,1.3594,1149.495,274.79375,5248.2075,874.70125,1416.225,1414.9875,7226.3,6970.53,1545.417857
2025-12-29,49,2025-12-29 08:00:00,2025-12-29 08:10:00,7192.233,1927.8232,1.39,1198.7055,321.3038667,5264.4098,877.4016333,1690.7482,1689.5832,7347.2611,7210.5447,1846.623343
2025-12-29,50,2025-12-29 08:10:00,2025-12-29 08:20:00,7139.2849,2280.2227,1.3544,1189.880817,380.0371167,4859.0622,809.8437,1980.6276,1987.9136,7054.2612,7128.6685,2130.526543
2025-12-29,51,2025-12-29 08:20:00,2025-12-29 08:30:00,7107.69,2650.2375,1.3661,1184.615,441.70625,4457.4525,742.90875,2324.25,2278.575,7030.6,7110.68,2406.857143
2025-12-29,52,2025-12-29 08:30:00,2025-12-29 08:40:00,7160.5867,2901.3067,1.3354,1193.431117,483.5511167,4259.28,709.88,2743.6961,2519.0254,7126.8936,7169.1549,2705.811814
2025-12-29,53,2025-12-29 08:40:00,2025-12-29 08:50:00,7135.7143,3272.2414,1.2748,1189.285717,545.3735667,3863.4729,643.91215,3041.0947,2796.1722,7112.8664,7151.6311,2979.201686
2025-12-29,54,2025-12-29 08:50:00,2025-12-29 09:00:00,7054.34,3729.0375,1.2391,1175.723333,621.50625,3325.3025,554.2170833,3203.25,3150.4125,6961.48,7057.59,3230.978571
2025-12-29,55,2025-12-29 09:00:00,2025-12-29 09:10:00,7092.5674,3978.3506,1.2625,1182.094567,663.0584333,3114.2168,519.0361333,3416.7662,3536.8389,6839.7802,7022.1811,3511.134443
2025-12-29,56,2025-12-29 09:10:00,2025-12-29 09:20:00,7105.0935,4156.1967,1.2462,1184.18225,692.69945,2948.8968,491.4828,3705.5197,3887.5998,6830.0684,6972.1193,3767.842243
2025-12-29,57,2025-12-29 09:20:00,2025-12-29 09:30:00,7042.93,4333.275,1.1932,1173.821667,722.2125,2709.655,451.6091667,4016.8125,4148.925,6926.23,6943.85,3985.901786
2025-12-29,58,2025-12-29 09:30:00,2025-12-29 09:40:00,7003.2434,4462.6913,1.2102,1167.207233,743.7818833,2540.5521,423.42535,4275.146,4313.1327,7040.0883,7063.0524,4199.308443
2025-12-29,59,2025-12-29 09:40:00,2025-12-29 09:50:00,6953.1148,4720.613,1.2771,1158.852467,786.7688333,2232.5018,372.0836333,4449.4602,4479.0748,7024.4027,7162.5117,4390.101614
2025-12-29,60,2025-12-29 09:50:00,2025-12-29 10:00:00,6879.35,5036.0625,1.3373,1146.558333,839.34375,1843.2875,307.2145833,4579.9125,4725.6375,6938.53,7133.32,4589.475
2025-12-29,61,2025-12-29 10:00:00,2025-12-29 10:10:00,6831.5288,5147.2614,1.3458,1138.588133,857.8769,1684.2674,280.7112333,4757.2295,5027.8799,6961.5716,7024.3808,4852.369957
2025-12-29,62,2025-12-29 10:10:00,2025-12-29 10:20:00,6884.994,5238.1673,1.3189,1147.499,873.0278833,1646.8267,274.4711167,5029.9848,5148.242,6883.9636,6974.926,5082.070186
2025-12-29,63,2025-12-29 10:20:00,2025-12-29 10:30:00,6928.31,5369.3625,1.3237,1154.718333,894.89375,1558.9475,259.8245833,5311.3125,5186.1,6736.87,6972.58,5249.871429
2025-12-29,64,2025-12-29 10:30:00,2025-12-29 10:40:00,6789.5145,5419.3119,1.3739,1131.58575,903.21865,1370.2026,228.3671,5441.0056,5462.336,6782.7937,6906.2264,5413.412286
2025-12-29,65,2025-12-29 10:40:00,2025-12-29 10:50:00,6801.5567,5485.3773,1.1509,1133.592783,914.22955,1316.1794,219.3632333,5465.1369,5643.5458,6855.0559,6947.1204,5551.014357
2025-12-29,66,2025-12-29 10:50:00,2025-12-29 11:00:00,6891.61,5602.425,0.7584,1148.601667,933.7375,1289.185,214.8641667,5543.325,5638.275,6829.18,7030.44,5660.496429
2025-12-29,67,2025-12-29 11:00:00,2025-12-29 11:10:00,6659.771,5680.1489,0.6549,1109.961833,946.6914833,979.6221,163.27035,5782.7413,5667.3054,6764.8583,6901.0576,5760.528929
2025-12-29,68,2025-12-29 11:10:00,2025-12-29 11:20:00,6514.5968,5614.5066,0.6999,1085.766133,935.7511,900.0902,150.0150333,5855.507,5577.6799,6835.9689,6768.2444,5796.269
2025-12-29,69,2025-12-29 11:20:00,2025-12-29 11:30:00,6624.1,5472.4125,0.7386,1104.016667,912.06875,1151.6875,191.9479167,5715.1125,5494.425,7026.25,6763.99,5809.435714
2025-12-29,70,2025-12-29 11:30:00,2025-12-29 11:40:00,6709.617,5447.6645,0.7496,1118.2695,907.9440833,1261.9525,210.3254167,5645.7922,5736.2645,7096.173,6792.7775,5895.200543
2025-12-29,71,2025-12-29 11:40:00,2025-12-29 11:50:00,6516.9077,5543.5281,0.6862,1086.151283,923.92135,973.3796,162.2299333,5691.3431,5910.7711,6801.0249,6648.6717,5909.203743
2025-12-29,72,2025-12-29 11:50:00,2025-12-29 12:00:00,6189.83,5582.4375,0.6145,1031.638333,930.40625,607.3925,101.2320833,5826.1125,5847.3375,6349.26,6385.16,5832.503571
2025-12-29,73,2025-12-29 12:00:00,2025-12-29 12:10:00,6140.1736,5397.9381,0.6628,1023.362267,899.65635,742.2355,123.7059167,5980.1479,5751.5354,6233.9293,6267.1077,5793.174086
2025-12-29,74,2025-12-29 12:10:00,2025-12-29 12:20:00,6301.3766,5371.5855,0.727,1050.229433,895.26425,929.7911,154.9651833,5937.928,5712.6839,6284.1238,6266.0727,5761.528229
2025-12-29,75,2025-12-29 12:20:00,2025-12-29 12:30:00,6441.49,5531.475,0.7147,1073.581667,921.9125,910.015,151.6691667,5708.025,5649.7875,6293.81,6291.66,5676.653571
2025-12-29,76,2025-12-29 12:30:00,2025-12-29 12:40:00,6398.498,5508.8511,0.6575,1066.416333,918.14185,889.6469,148.2744833,5534.449,5448.7608,6249.8314,6277.4257,5531.829257
2025-12-29,77,2025-12-29 12:40:00,2025-12-29 12:50:00,6438.0746,5317.7563,0.7823,1073.012433,886.2927167,1120.3183,186.7197167,5549.471,5391.9196,6352.2099,6204.7289,5484.554414
2025-12-29,78,2025-12-29 12:50:00,2025-12-29 13:00:00,6518.65,5132.025,1.021,1086.441667,855.3375,1386.625,231.1041667,5586.7875,5441.4375,6511.53,6294.56,5471.973214
2025-12-29,79,2025-12-29 13:00:00,2025-12-29 13:10:00,6364.9771,5092.0923,1.08,1060.829517,848.68205,1272.8848,212.1474667,5361.8164,5293.2432,6448.2823,6751.1097,5279.813514
2025-12-29,80,2025-12-29 13:10:00,2025-12-29 13:20:00,6398.9538,4985.6043,1.1268,1066.4923,830.93405,1413.3495,235.55825,5175.9108,5240.5594,6469.1813,6840.3406,5121.993129
2025-12-29,81,2025-12-29 13:20:00,2025-12-29 13:30:00,6615.39,4865.2125,1.1705,1102.565,810.86875,1750.1775,291.69625,5205.45,5259.4125,6613.58,6508.71,5064.514286
2025-12-29,82,2025-12-29 13:30:00,2025-12-29 13:40:00,6563.3119,4981.3709,1.0646,1093.885317,830.2284833,1581.941,263.6568333,5313.0919,5015.7242,6577.1935,6420.759,4954.1766
2025-12-29,83,2025-12-29 13:40:00,2025-12-29 13:50:00,6422.2177,4978.4486,1.1289,1070.369617,829.7414333,1443.7691,240.6281833,5219.4239,4802.206,6359.7477,6452.1398,4791.529643
2025-12-29,84,2025-12-29 13:50:00,2025-12-29 14:00:00,6305.67,4757.1,1.3389,1050.945,792.85,1548.57,258.095,4958.625,4678.3875,6221.12,6475.9,4600.698214
2025-12-29,85,2025-12-29 14:00:00,2025-12-29 14:10:00,6191.6697,4543.5672,1.3474,1031.94495,757.2612,1648.1025,274.68375,4816.8745,4407.7574,6414.8614,6548.6423,4390.815229
2025-12-29,86,2025-12-29 14:10:00,2025-12-29 14:20:00,6408.3515,4231.1901,1.3568,1068.058583,705.19835,2177.1614,362.8602333,4707.3004,4142.2759,6474.173,6639.5986,4181.085586
2025-12-29,87,2025-12-29 14:20:00,2025-12-29 14:30:00,6726.22,3887.8125,1.4662,1121.036667,647.96875,2838.4075,473.0679167,4521.5625,3962.7,6277.78,6630.49,3976.510714
2025-12-29,88,2025-12-29 14:30:00,2025-12-29 14:40:00,6544.1392,3726.6275,1.5131,1090.689867,621.1045833,2817.5117,469.5852833,4256.2103,3777.7138,6155.4561,6427.9777,3765.138043
2025-12-29,89,2025-12-29 14:40:00,2025-12-29 14:50:00,6341.162,3507.2201,1.2905,1056.860333,584.5366833,2833.9419,472.32365,4016.7739,3505.1011,6132.0522,6281.7999,3535.026529
2025-12-29,90,2025-12-29 14:50:00,2025-12-29 15:00:00,6327.05,3191.5125,0.9552,1054.508333,531.91875,3135.5375,522.5895833,3748.875,3220.1625,6178.19,6292.46,3278.1375
2025-12-29,91,2025-12-29 15:00:00,2025-12-29 15:10:00,6249.6537,2977.8308,0.8918,1041.60895,496.3051333,3271.8229,545.3038167,3317.1059,3058.3253,6260.0528,6351.1975,2998.342243
2025-12-29,92,2025-12-29 15:10:00,2025-12-29 15:20:00,6188.3002,2742.7335,0.9147,1031.383367,457.12225,3445.5667,574.2611167,2989.481,2795.5748,6226.5486,6449.4475,2729.927271
2025-12-29,93,2025-12-29 15:20:00,2025-12-29 15:30:00,6158.62,2440.3875,0.8827,1026.436667,406.73125,3718.2325,619.7054167,2733.1125,2421.8625,6162.59,6479.94,2460.841071
2025-12-29,94,2025-12-29 15:30:00,2025-12-29 15:40:00,6081.2861,2156.468,0.8531,1013.547683,359.4113333,3924.8181,654.13635,2261.6082,2153.5476,6294.1164,6315.3138,2149.938329
2025-12-29,95,2025-12-29 15:40:00,2025-12-29 15:50:00,6097.1314,1859.4774,0.9071,1016.188567,309.9129,4237.654,706.2756667,1873.2655,1895.5561,6361.6133,6237.383,1852.361514
2025-12-29,96,2025-12-29 15:50:00,2025-12-29 16:00:00,6169.56,1555.2,0.997,1028.26,259.2,4614.36,769.06,1641.3,1584.975,6276,6271.32,1580.989286
2025-12-29,97,2025-12-29 16:00:00,2025-12-29 16:10:00,6137.9289,1290.0556,0.9997,1022.98815,215.0092667,4847.8733,807.9788833,1334.0141,1267.1335,6206.9332,6164.4841,1293.547429
2025-12-29,98,2025-12-29 16:10:00,2025-12-29 16:20:00,6259.5735,1003.276,1.0163,1043.26225,167.2126667,5256.2975,876.0495833,1000.2266,966.2209,6179.6521,5996.3342,994.9284429
2025-12-29,99,2025-12-29 16:20:00,2025-12-29 16:30:00,6389.03,690.075,1.0842,1064.838333,115.0125,5698.955,949.8258333,703.875,686.1,6168.63,5980.11,704.0517857
2025-12-29,100,2025-12-29 16:30:00,2025-12-29 16:40:00,6133.7301,412.1208,1.1319,1022.28835,68.6868,5721.6093,953.60155,442.2292,419.0818,6143.6202,6221.3154,434.9059286
2025-12-29,101,2025-12-29 16:40:00,2025-12-29 16:50:00,6113.6347,165.8371,1.1374,1018.939117,27.63951667,5947.7976,991.2996,186.713,168.9723,6102.7465,6237.7753,179.1478714
2025-12-29,102,2025-12-29 16:50:00,2025-12-29 17:00:00,6331.03,0,1.1176,1055.171667,0,6331.03,1055.171667,0,0,6086.79,6092.56,0
2025-12-29,103,2025-12-29 17:00:00,2025-12-29 17:10:00,6162.8942,0,1.1064,1027.149033,0,6162.8942,1027.149033,0,0,6125.686,6286.2534,0
2025-12-29,104,2025-12-29 17:10:00,2025-12-29 17:20:00,5976.0517,5.835,1.1046,996.0086167,0.9725,5970.2167,995.0361167,6.7131,5.9468,6081.0149,6330.5696,6.369314286
2025-12-29,105,2025-12-29 17:20:00,2025-12-29 17:30:00,6063.1,0,1.0978,1010.516667,0,6063.1,1010.516667,0,0,6153.69,6205.67,0
2025-12-29,106,2025-12-29 17:30:00,2025-12-29 17:40:00,6196.6962,0,1.0874,1032.7827,0,6196.6962,1032.7827,0,0,6520.3498,6260.0126,0
2025-12-29,107,2025-12-29 17:40:00,2025-12-29 17:50:00,5462.4533,0.4189,1.1586,910.4088833,0.06981666667,5462.0344,910.3390667,0.482,0.427,5825.9575,5499.1607,0.4573142857
2025-12-29,108,2025-12-29 17:50:00,2025-12-29 18:00:00,4312.13,0,1.256,718.6883333,0,4312.13,718.6883333,0,0,4436.47,4337.4,0
2025-12-29,109,2025-12-29 18:00:00,2025-12-29 18:10:00,4183.0997,0,1.2384,697.1832833,0,4183.0997,697.1832833,0,0,4194.2841,4304.3288,0
2025-12-29,110,2025-12-29 18:10:00,2025-12-29 18:20:00,4351.3394,0.0301,1.2603,725.2232333,0.005016666667,4351.3093,725.2182167,0.0346,0.0307,4444.2249,4431.5959,0.03282857143
2025-12-29,111,2025-12-29 18:20:00,2025-12-29 18:30:00,4291.04,0,1.3244,715.1733333,0,4291.04,715.1733333,0,0,4545.62,4253.21,0
2025-12-29,112,2025-12-29 18:30:00,2025-12-29 18:40:00,4212.5684,0,1.2914,702.0947333,0,4212.5684,702.0947333,0,0,4508.1331,4278.8114,0
2025-12-29,113,2025-12-29 18:40:00,2025-12-29 18:50:00,4241.6677,0.0022,1.3502,706.9446167,0.0003666666667,4241.6655,706.94425,0.0025,0.0022,4303.6518,4346.2779,0.002357142857
2025-12-29,114,2025-12-29 18:50:00,2025-12-29 19:00:00,4300.96,0,1.4986,716.8266667,0,4300.96,716.8266667,0,0,4094.92,4343.43,0
2025-12-29,115,2025-12-29 19:00:00,2025-12-29 19:10:00,4235.2531,0,1.5276,705.8755167,0,4235.2531,705.8755167,0,0,4142.0056,4355.8241,0
2025-12-29,116,2025-12-29 19:10:00,2025-12-29 19:20:00,4259.8063,0,1.5031,709.9677167,0,4259.8063,709.9677167,0,0,4268.8494,4343.0515,0
2025-12-29,117,2025-12-29 19:20:00,2025-12-29 19:30:00,4389.82,0,1.4935,731.6366667,0,4389.82,731.6366667,0,0,4299.08,4344.53,0
2025-12-29,118,2025-12-29 19:30:00,2025-12-29 19:40:00,4430.1269,0,1.4983,738.3544833,0,4430.1269,738.3544833,0,0,4220.5465,4454.313,0
2025-12-29,119,2025-12-29 19:40:00,2025-12-29 19:50:00,4511.4751,0,1.5127,751.9125167,0,4511.4751,751.9125167,0,0,4222.9746,4535.1985,0
2025-12-29,120,2025-12-29 19:50:00,2025-12-29 20:00:00,4600.61,0,1.5207,766.7683333,0,4600.61,766.7683333,0,0,4295.09,4518.48,0
2025-12-29,121,2025-12-29 20:00:00,2025-12-29 20:10:00,4510.4012,0,1.5046,751.7335333,0,4510.4012,751.7335333,0,0,4273.5108,4468.3225,0
2025-12-29,122,2025-12-29 20:10:00,2025-12-29 20:20:00,4422.8004,0,1.4831,737.1334,0,4422.8004,737.1334,0,0,4371.0237,4464.9568,0
2025-12-29,123,2025-12-29 20:20:00,2025-12-29 20:30:00,4380.66,0,1.4996,730.11,0,4380.66,730.11,0,0,4524.17,4473.43,0
2025-12-29,124,2025-12-29 20:30:00,2025-12-29 20:40:00,4277.3232,0,1.5396,712.8872,0,4277.3232,712.8872,0,0,4432.8593,4402.2311,0
2025-12-29,125,2025-12-29 20:40:00,2025-12-29 20:50:00,4327.5695,0,1.3173,721.2615833,0,4327.5695,721.2615833,0,0,4331.5117,4396.1361,0
2025-12-29,126,2025-12-29 20:50:00,2025-12-29 21:00:00,4443.77,0,0.9552,740.6283333,0,4443.77,740.6283333,0,0,4339.46,4462.9,0
2025-12-29,127,2025-12-29 21:00:00,2025-12-29 21:10:00,4328.7276,0,0.8936,721.4546,0,4328.7276,721.4546,0,0,4357.268,4459.1866,0
2025-12-29,128,2025-12-29 21:10:00,2025-12-29 21:20:00,4364.8171,0,0.9475,727.4695167,0,4364.8171,727.4695167,0,0,4418.4579,4426.286,0
2025-12-29,129,2025-12-29 21:20:00,2025-12-29 21:30:00,4573.61,0,0.979,762.2683333,0,4573.61,762.2683333,0,0,4519.31,4441.07,0
2025-12-29,130,2025-12-29 21:30:00,2025-12-29 21:40:00,4508.9507,0,0.9985,751.4917833,0,4508.9507,751.4917833,0,0,4505.0843,4460.118,0
2025-12-29,131,2025-12-29 21:40:00,2025-12-29 21:50:00,4011.0362,0,0.7923,668.5060333,0,4011.0362,668.5060333,0,0,3947.8623,4043.0821,0
2025-12-29,132,2025-12-29 21:50:00,2025-12-29 22:00:00,3396.5,0,0.4623,566.0833333,0,3396.5,566.0833333,0,0,3213.64,3407.3,0
2025-12-29,133,2025-12-29 22:00:00,2025-12-29 22:10:00,3205.0235,0,0.3684,534.1705833,0,3205.0235,534.1705833,0,0,3159.7374,3255.9105,0
2025-12-29,134,2025-12-29 22:10:00,2025-12-29 22:20:00,3278.2085,0,0.4098,546.3680833,0,3278.2085,546.3680833,0,0,3197.1093,3228.4926,0
2025-12-29,135,2025-12-29 22:20:00,2025-12-29 22:30:00,3406.32,0,0.448,567.72,0,3406.32,567.72,0,0,3138.13,3153.22,0
2025-12-29,136,2025-12-29 22:30:00,2025-12-29 22:40:00,3510.0759,0,0.447,585.01265,0,3510.0759,585.01265,0,0,3357.3084,3234.182,0
2025-12-29,137,2025-12-29 22:40:00,2025-12-29 22:50:00,3523.4652,0,0.4539,587.2442,0,3523.4652,587.2442,0,0,3413.1022,3333.7284,0
2025-12-29,138,2025-12-29 22:50:00,2025-12-29 23:00:00,3421.65,0,0.46,570.275,0,3421.65,570.275,0,0,3227.44,3355.71,0
2025-12-29,139,2025-12-29 23:00:00,2025-12-29 23:10:00,3268.2945,0,0.4148,544.71575,0,3268.2945,544.71575,0,0,3193.8525,3337.5249,0
2025-12-29,140,2025-12-29 23:10:00,2025-12-29 23:20:00,3307.2388,0,0.3959,551.2064667,0,3307.2388,551.2064667,0,0,3288.8828,3324.0789,0
2025-12-29,141,2025-12-29 23:20:00,2025-12-29 23:30:00,3444.61,0,0.4121,574.1016667,0,3444.61,574.1016667,0,0,3389.8,3392.6,0
2025-12-29,142,2025-12-29 23:30:00,2025-12-29 23:40:00,3379.1607,0,0.3987,563.19345,0,3379.1607,563.19345,0,0,3417.4446,3580.8669,0
2025-12-29,143,2025-12-29 23:40:00,2025-12-29 23:50:00,3482.6638,0,0.3995,580.4439667,0,3482.6638,580.4439667,0,0,3420.0416,3652.146,0
2025-12-29,144,2025-12-29 23:50:00,2025-12-30 00:00:00,3690.04,0,0.4211,615.0066667,0,3690.04,615.0066667,0,0,3439.02,3548.01,0
2025-12-30,1,2025-12-30 00:00:00,2025-12-30 00:10:00,3557.4277,0,0.425,592.9046167,0,3557.4277,592.9046167,0,0,3478.8245,3450.6501,0
2025-12-30,2,2025-12-30 00:10:00,2025-12-30 00:20:00,3536.8265,0,0.4505,589.4710833,0,3536.8265,589.4710833,0,0,3546.256,3506.1021,0
2025-12-30,3,2025-12-30 00:20:00,2025-12-30 00:30:00,3713.89,0,0.4839,618.9816667,0,3713.89,618.9816667,0,0,3563.19,3632.71,0
2025-12-30,4,2025-12-30 00:30:00,2025-12-30 00:40:00,3683.6911,0,0.4612,613.9485167,0,3683.6911,613.9485167,0,0,3458.9469,3603.0338,0
2025-12-30,5,2025-12-30 00:40:00,2025-12-30 00:50:00,3473.3963,0,0.4094,578.8993833,0,3473.3963,578.8993833,0,0,3519.6088,3474.1082,0
2025-12-30,6,2025-12-30 00:50:00,2025-12-30 01:00:00,3370.07,0,0.3875,561.6783333,0,3370.07,561.6783333,0,0,3739.86,3464.53,0
2025-12-30,7,2025-12-30 01:00:00,2025-12-30 01:10:00,3628.4387,0,0.4304,604.7397833,0,3628.4387,604.7397833,0,0,3795.7728,3714.8376,0
2025-12-30,8,2025-12-30 01:10:00,2025-12-30 01:20:00,3813.3326,0,0.4458,635.5554333,0,3813.3326,635.5554333,0,0,3627.6944,3731.3261,0
2025-12-30,9,2025-12-30 01:20:00,2025-12-30 01:30:00,3786.61,0,0.4332,631.1016667,0,3786.61,631.1016667,0,0,3532.79,3549.4,0
2025-12-30,10,2025-12-30 01:30:00,2025-12-30 01:40:00,3805.5681,0,0.4756,634.26135,0,3805.5681,634.26135,0,0,3858.4101,3687.6145,0
2025-12-30,11,2025-12-30 01:40:00,2025-12-30 01:50:00,3829.0142,0,0.5009,638.1690333,0,3829.0142,638.1690333,0,0,4033.7324,3857.0586,0
2025-12-30,12,2025-12-30 01:50:00,2025-12-30 02:00:00,3830.38,0,0.4813,638.3966667,0,3830.38,638.3966667,0,0,3876.58,3888.86,0
2025-12-30,13,2025-12-30 02:00:00,2025-12-30 02:10:00,3851.1429,0,0.4619,641.85715,0,3851.1429,641.85715,0,0,3768.8746,3900.0128,0
2025-12-30,14,2025-12-30 02:10:00,2025-12-30 02:20:00,3832.7514,0,0.442,638.7919,0,3832.7514,638.7919,0,0,3853.2428,3840.4957,0
2025-12-30,15,2025-12-30 02:20:00,2025-12-30 02:30:00,3815.42,0,0.4406,635.9033333,0,3815.42,635.9033333,0,0,3970.48,3783.52,0
2025-12-30,16,2025-12-30 02:30:00,2025-12-30 02:40:00,3889.9404,0,0.486,648.3234,0,3889.9404,648.3234,0,0,3878.5195,3877.4803,0
2025-12-30,17,2025-12-30 02:40:00,2025-12-30 02:50:00,3861.9367,0,0.5147,643.6561167,0,3861.9367,643.6561167,0,0,3921.2596,3910.9263,0
2025-12-30,18,2025-12-30 02:50:00,2025-12-30 03:00:00,3732.12,0,0.5001,622.02,0,3732.12,622.02,0,0,4061.47,3895.67,0
2025-12-30,19,2025-12-30 03:00:00,2025-12-30 03:10:00,3720.6823,0,0.4726,620.1137167,0,3720.6823,620.1137167,0,0,3943.439,4048.6848,0
2025-12-30,20,2025-12-30 03:10:00,2025-12-30 03:20:00,3848.7012,0,0.4511,641.4502,0,3848.7012,641.4502,0,0,4023.858,4156.9126,0
2025-12-30,21,2025-12-30 03:20:00,2025-12-30 03:30:00,3947.16,0,0.4271,657.86,0,3947.16,657.86,0,0,4183.72,4115.4,0
2025-12-30,22,2025-12-30 03:30:00,2025-12-30 03:40:00,3849.9499,0,0.3975,641.6583167,0,3849.9499,641.6583167,0,0,3863.7675,4042.9591,0
2025-12-30,23,2025-12-30 03:40:00,2025-12-30 03:50:00,3928.9678,0,0.4681,654.8279667,0,3928.9678,654.8279667,0,0,3836.9375,4065.1355,0
2025-12-30,24,2025-12-30 03:50:00,2025-12-30 04:00:00,4166.13,0,0.5689,694.355,0,4166.13,694.355,0,0,4187.08,4033.08,0
2025-12-30,25,2025-12-30 04:00:00,2025-12-30 04:10:00,4154.7279,0,0.5126,692.45465,0,4154.7279,692.45465,0,0,4202.2358,3738.6602,0
2025-12-30,26,2025-12-30 04:10:00,2025-12-30 04:20:00,4034.3594,0,0.451,672.3932333,0,4034.3594,672.3932333,0,0,4098.0141,3796.6143,0
2025-12-30,27,2025-12-30 04:20:00,2025-12-30 04:30:00,4015.12,0,0.4768,669.1866667,0,4015.12,669.1866667,0,0,4055.1,4241.41,0
2025-12-30,28,2025-12-30 04:30:00,2025-12-30 04:40:00,4143.2163,0,0.5299,690.53605,0,4143.2163,690.53605,0,0,4025.0755,4450.5903,0
2025-12-30,29,2025-12-30 04:40:00,2025-12-30 04:50:00,4117.7914,0,0.5299,686.2985667,0,4117.7914,686.2985667,0,0,4143.1677,4336.119,0
2025-12-30,30,2025-12-30 04:50:00,2025-12-30 05:00:00,4031.04,0,0.4953,671.84,0,4031.04,671.84,0,0,4308.87,4091.79,0
2025-12-30,31,2025-12-30 05:00:00,2025-12-30 05:10:00,4242.5921,0.0025,0.5082,707.0986833,0.0004166666667,4242.5896,707.0982667,0.0027,0.0023,4253.6099,3981.8381,0.002314285714
2025-12-30,32,2025-12-30 05:10:00,2025-12-30 05:20:00,4290.5381,0,0.4994,715.0896833,0,4290.5381,715.0896833,0,0,4164.9601,3989.7997,0
2025-12-30,33,2025-12-30 05:20:00,2025-12-30 05:30:00,4067.15,0,0.4432,677.8583333,0,4067.15,677.8583333,0,0,4111.07,3930.98,0
2025-12-30,34,2025-12-30 05:30:00,2025-12-30 05:40:00,4017.3151,0.0355,0.4311,669.5525167,0.005916666667,4017.2796,669.5466,0.038,0.0321,4044.444,3759.9405,0.03234285714
2025-12-30,35,2025-12-30 05:40:00,2025-12-30 05:50:00,4507.1037,0,0.6764,751.18395,0,4507.1037,751.18395,0,0,4372.8203,4314.3049,0
2025-12-30,36,2025-12-30 05:50:00,2025-12-30 06:00:00,5195.15,0,1.0114,865.8583333,0,5195.15,865.8583333,0,0,4971.1,5287.3,0
