date,slot,timestamp,price_yuan_per_kwh,load_forecast_kw,pv_forecast_kw,planned_grid_kw,charge_kw,discharge_kw,planned_charge_limit_kw,planned_discharge_limit_kw,storage_start_kwh,storage_end_kwh,expected_emergency_kw,expected_spill_kw,expected_planned_grid_used_kw,expected_unused_planned_grid_kw,planned_grid_kwh,charge_kwh,discharge_kwh,expected_emergency_kwh,expected_spill_kwh,expected_planned_grid_used_kwh,expected_unused_planned_grid_kwh,actual_load_kw,actual_pv_kw,actual_charge_kw,actual_discharge_kw,actual_storage_start_kwh,actual_storage_end_kwh,realized_planned_grid_used_kw,realized_unused_planned_grid_kw,realized_emergency_kw,realized_pv_spill_kw,actual_charge_kwh,actual_discharge_kwh,realized_planned_grid_used_kwh,realized_unused_planned_grid_kwh,realized_emergency_kwh,realized_pv_spill_kwh,realized_emergency_cost_yuan
2025-09-25,48,2025-09-25 08:00:00,1.1617,6578.03,3650.780357,0,0,3395.339844,0,3395.339844,4895.036895,4266.270257,23.04916016,479.1052979,0,0,0,0,565.889974,3.841526693,79.85088298,0,0,6576.57,3448.8,0,3127.77,4987.784475,4408.567808,0,0,0,-0,0,521.295,0,0,0,-0,0
2025-09-25,49,2025-09-25 08:10:00,1.1683,6724.2704,3979.513229,0,0,3222,0,3222,4266.270257,3669.603591,18.66955078,469.7394238,0,0,0,0,537,3.111591797,78.28990397,0,0,6677.8075,3843.8696,0,2833.9379,4408.567808,3883.764494,0,0,0,-0,0,472.3229833,0,0,0,-0,0
2025-09-25,50,2025-09-25 08:20:00,1.0956,6574.6561,4303.8583,0,0,2674.802734,0,2674.802734,3669.603591,3174.269751,31.06736328,443.6323633,0,0,0,0,445.8004557,5.17789388,73.93872721,0,0,6465.2702,4223.9851,0,2241.2851,3883.764494,3468.711697,0,0,0,-0,0,373.5475167,0,0,0,-0,0
2025-09-25,51,2025-09-25 08:30:00,1.0849,6653.57,4608.605357,0,0,2386.738281,0,2386.738281,3174.269751,2732.28118,42.42674316,440.7510352,0,0,0,0,397.7897135,7.071123861,73.45850586,0,0,6487.23,4605.3375,0,1881.8925,3468.711697,3120.213086,0,0,0,-0,0,313.64875,0,0,0,-0,0
2025-09-25,52,2025-09-25 08:40:00,1.061,6565.6599,4889.329386,0,0,2035.755371,0,2035.755371,2732.28118,2355.289445,49.4714209,462.2862305,0,0,0,0,339.2925618,8.245236816,77.04770508,0,0,6458.2121,5012.2221,0,1445.99,3120.213086,2852.43716,0,0,0,-0,0,240.9983333,0,0,0,-0,0
2025-09-25,53,2025-09-25 08:50:00,1.043,6529.6768,5218.156186,0,0,1653.394531,0,1653.394531,2355.289445,2049.105273,59.02022461,460.0977734,0,0,0,0,275.5657552,9.836704102,76.68296224,0,0,6400.3893,5309.9782,0,1090.4111,2852.43716,2650.509179,0,0,0,-0,0,181.7351833,0,0,0,-0,0
2025-09-25,54,2025-09-25 09:00:00,1.036,6602.56,5573.951786,0,0,1451.729004,0,1451.729004,2049.105273,1780.266568,43.00264648,562.5812695,0,0,0,0,241.954834,7.167107747,93.76354492,0,0,6420.79,5644.65,0,776.14,2650.509179,2506.779549,0,0,0,-0,0,129.3566667,0,0,0,-0,0
2025-09-25,55,2025-09-25 09:10:00,1.0147,6590.4772,5852.819057,0,0,1221.697266,0,1221.697266,1780.266568,1554.026334,42.43129883,649.5404297,0,0,0,0,203.6162109,7.071883138,108.2567383,0,0,6550.385,6273.9427,0,276.4423,2506.779549,2455.586531,0,0,0,-0,0,46.07371667,0,0,0,-0,0
2025-09-25,56,2025-09-25 09:20:00,0.9922,6596.0352,6071.134186,0,0,967.3657227,0,967.3657227,1554.026334,1374.884533,42.71157227,604.3296582,0,0,0,0,161.2276204,7.118595378,100.7216097,0,0,6538.5993,6649.3304,0,0,2455.586531,2455.586531,0,0,0,110.7311,0,0,0,0,0,18.45518333,0
2025-09-25,57,2025-09-25 09:30:00,0.97,6591.23,6306.508929,0,0,661.5078125,0,661.5078125,1374.884533,1252.383086,46.07604492,552.1082813,0,0,0,0,110.2513021,7.67934082,92.01804687,0,0,6392.74,6726.075,0,0,2455.586531,2455.586531,0,0,0,333.335,0,0,0,0,0,55.55583333,0
2025-09-25,58,2025-09-25 09:40:00,0.9422,6451.5228,6618.481343,0,0,82.64355469,0,82.64355469,1252.383086,1237.078725,50.06360352,502.1437695,0,0,0,0,13.77392578,8.343933919,83.69062826,0,0,6375.5865,6984.6583,0,0,2455.586531,2455.586531,0,0,0,609.0718,0,0,0,0,0,101.5119667,0
2025-09-25,59,2025-09-25 09:50:00,0.9569,6478.3173,6879.701971,0,0.7504882812,0,0.7504882812,0,1237.078725,1237.191298,45.52850586,628.8009961,0,0,0,0.1250813802,0,7.58808431,104.800166,0,0,6457.9497,7185.4287,0.7504882812,0,2455.586531,2455.699104,0,0,0,726.7285117,0.1250813802,0,0,0,0,121.1214186,0
2025-09-25,60,2025-09-25 10:00:00,0.9977,6599.87,7032.492857,0,0,200.8330078,0,200.8330078,1237.191298,1200,40.85696289,734.437373,0,0,0,0,33.47216797,6.809493815,122.4062288,0,0,6514.14,7230.4125,0,0,2455.699104,2455.699104,0,0,0,716.2725,0,0,0,0,0,119.37875,0
2025-09-25,61,2025-09-25 10:10:00,0.9919,6456.6352,7147.573371,0,0,0,0,0,1200,1200,33.05191406,722.4935059,0,0,0,0,0,5.508652344,120.4155843,0,0,6463.2219,7298.2058,0,0,2455.699104,2455.699104,0,0,0,834.9839,0,0,0,0,0,139.1639833,0
2025-09-25,62,2025-09-25 10:20:00,0.9588,6442.4035,7336.172986,0,357.206543,0,357.206543,0,1200,1253.580981,41.87146484,633.6159277,0,0,0,59.53442383,0,6.978577474,105.6026546,0,0,6472.5578,7363.0507,357.206543,0,2455.699104,2509.280085,0,0,0,533.286357,59.53442383,0,0,0,0,88.88105951,0
2025-09-25,63,2025-09-25 10:30:00,0.9549,6618.15,7577.560714,0,459.0141602,0,459.0141602,0,1253.580981,1322.433105,38.36679687,695.4526758,0,0,0,76.50236003,0,6.394466146,115.9087793,0,0,6536.9,7512.1875,459.0141602,0,2509.280085,2578.132209,0,0,0,516.2733398,76.50236003,0,0,0,0,86.04555664,0
2025-09-25,64,2025-09-25 10:40:00,0.9839,6624.1551,7741.767371,0,548.9423828,0,548.9423828,0,1322.433105,1404.774463,45.71047852,787.0526855,0,0,0,91.49039714,0,7.618413086,131.1754476,0,0,6480.2965,7888.9296,548.9423828,0,2578.132209,2660.473567,0,0,0,859.6907172,91.49039714,0,0,0,0,143.2817862,0
2025-09-25,65,2025-09-25 10:50:00,0.799,6520.9308,7828.179971,0,829.9853516,0,829.9853516,0,1404.774463,1529.272266,45.78344727,674.4046387,0,0,0,138.3308919,0,7.630574544,112.4007731,0,0,6380.8386,8201.8729,829.9853516,0,2660.473567,2784.971369,0,0,0,991.0489484,138.3308919,0,0,0,0,165.1748247,0
2025-09-25,66,2025-09-25 11:00:00,0.5025,6416.76,7940.308929,3698.932129,5000,0,5000,0,1529.272266,2279.272266,87.99467773,0,3258.513906,440.4182227,616.4886882,833.3333333,0,14.66577962,0,543.085651,73.40303711,6320.09,8317.9875,5000,0,2784.971369,3534.971369,3002.1025,696.8296289,0,0,833.3333333,0,500.3504167,116.1382715,0,0,0
2025-09-25,67,2025-09-25 11:10:00,0.4662,6349.8625,8169.408457,3573.462402,5000,0,5000,0,2279.272266,3029.272266,75.1325,0,3000.54835,572.9140527,595.5770671,833.3333333,0,12.52208333,0,500.0913916,95.48567546,6311.8141,8375.6107,5000,0,3534.971369,4284.971369,2936.2034,637.2590023,0,0,833.3333333,0,489.3672333,106.2098337,0,0,0
2025-09-25,68,2025-09-25 11:20:00,0.5007,6330.9224,8288.236357,3466.831055,5000,0,5000,0,3029.272266,3779.272266,79.38674805,0,2831.910625,634.9204297,577.8051758,833.3333333,0,13.23112467,0,471.9851042,105.8200716,6348.4888,8510.1544,5000,0,4284.971369,5034.971369,2838.3344,628.4966547,0,0,833.3333333,0,473.0557333,104.7494424,0,0,0
2025-09-25,69,2025-09-25 11:30:00,0.4827,6374.16,8250.235714,3509.365723,5000,0,5000,0,3779.272266,4529.272266,90.52133789,0,2856.966846,652.398877,584.8942871,833.3333333,0,15.08688965,0,476.161141,108.7331462,6405.11,8561.925,5000,0,5034.971369,5784.971369,2843.185,666.1807227,0,0,833.3333333,0,473.8641667,111.0301204,0,0,0
2025-09-25,70,2025-09-25 11:40:00,0.4785,6438.9801,8225.350314,3540.82373,5000,0,5000,0,4529.272266,5279.272266,102.7103809,0,2959.139463,581.6842676,590.1372884,833.3333333,0,17.11839681,0,493.1899105,96.94737793,6410.4738,8280.3105,5000,0,5784.971369,6534.971369,3130.1633,410.6604305,0,0,833.3333333,0,521.6938833,68.44340508,0,0,0
2025-09-25,71,2025-09-25 11:50:00,0.4662,6248.0552,8209.151343,3377.063965,5000,0,5000,0,5279.272266,6029.272266,109.5008398,0,2769.316992,607.7469727,562.8439941,833.3333333,0,18.25013997,0,461.552832,101.2911621,6177.3666,8186.2237,5000,0,6534.971369,7284.971369,2991.1429,385.9210648,0,0,833.3333333,0,498.5238167,64.32017747,0,0,0
2025-09-25,72,2025-09-25 12:00:00,0.4432,5952.48,8240.598214,2928.186523,5000,0,5000,0,6029.272266,6779.272266,141.5148242,0,2384.226035,543.9604883,488.0310872,833.3333333,0,23.58580404,0,397.3710059,90.66008138,5885.42,8303.25,5000,0,7284.971369,8034.971369,2582.17,346.0165234,0,0,833.3333333,0,430.3616667,57.66942057,0,0,0
2025-09-25,73,2025-09-25 12:10:00,0.4411,5983.5733,8385.040429,3093.912109,5000,0,5000,0,6779.272266,7529.272266,86.3790625,0,2392.426953,701.4851563,515.6520182,833.3333333,0,14.39651042,0,398.7378255,116.9141927,5943.6995,8178.7657,5000,0,8034.971369,8784.971369,2764.9338,328.9783094,0,0,833.3333333,0,460.8223,54.82971823,0,0,0
2025-09-25,74,2025-09-25 12:20:00,0.4551,5964.0568,8461.6369,3040.879883,5000,0,5000,0,7529.272266,8279.272266,71.31884766,0,2304.004775,736.8751074,506.8133138,833.3333333,0,11.88647461,0,384.0007959,122.8125179,6102.1531,8198.4783,5000,0,8784.971369,9534.971369,2903.6748,137.2050828,0,0,833.3333333,0,483.9458,22.8675138,0,0,0
2025-09-25,75,2025-09-25 12:30:00,0.4463,5795.02,8401.076786,2977.508301,5000,0,5000,0,8279.272266,9029.272266,58.28979492,0,2127.052588,850.4557129,496.2513835,833.3333333,0,9.71496582,0,354.5087646,141.7426188,6077.49,8272.0125,5000,0,9534.971369,10284.97137,2805.4775,172.0308008,0,0,833.3333333,0,467.5795833,28.67180013,0,0,0
2025-09-25,76,2025-09-25 12:40:00,0.4113,5794.5204,8303.026629,2686.162598,5000,0,5000,0,9029.272266,9779.272266,129.639043,0,2169.927695,516.2349023,447.6937663,833.3333333,0,21.60650716,0,361.6546159,86.03915039,5853.9726,7900.6165,3433.524204,0,10284.97137,10800,1386.880304,1299.282294,0,0,572.2540339,0,231.1467173,216.547049,0,0,0
2025-09-25,77,2025-09-25 12:50:00,0.5682,5998.923,8241.066286,61.55761719,1979.884277,0,1979.884277,0,9779.272266,10076.25491,116.711748,551.6977832,15.88359375,45.67402344,10.25960286,329.9807129,0,19.45195801,91.94963053,2.647265625,7.61233724,5913.0202,7696.5972,0,0,10800,10800,0,61.55761719,0,1783.577,0,0,0,10.25960286,0,297.2628333,0
2025-09-25,78,2025-09-25 13:00:00,0.8279,6230.99,8149.880357,0,1125.961426,0,1125.961426,0,10076.25491,10245.14912,37.93927734,973.550332,0,0,0,187.6602376,0,6.323212891,162.2583887,0,0,6187.73,7907.55,0,0,10800,10800,0,0,0,1719.82,0,0,0,0,0,286.6366667,0
2025-09-25,79,2025-09-25 13:10:00,0.8636,6265.6273,7913.147629,0,981.2119141,0,981.2119141,0,10245.14912,10392.33091,40.57938477,817.874209,0,0,0,163.535319,0,6.763230794,136.3123682,0,0,6164.6502,8150.3789,0,0,10800,10800,0,0,0,1985.7287,0,0,0,0,0,330.9547833,0
2025-09-25,80,2025-09-25 13:20:00,0.8416,6233.5094,7722.667186,0,953.8461914,0,953.8461914,0,10392.33091,10535.40784,44.05984375,709.9275781,0,0,0,158.9743652,0,7.343307292,118.321263,0,0,6206.4176,8133.0524,0,0,10800,10800,0,0,0,1926.6348,0,0,0,0,0,321.1058,0
2025-09-25,81,2025-09-25 13:30:00,0.8618,6260.9,7628.014286,0,842.8535156,0,842.8535156,0,10535.40784,10661.83586,40.26855469,730.1354395,0,0,0,140.4755859,0,6.711425781,121.6892399,0,0,6397.32,7899.4125,0,0,10800,10800,0,0,0,1502.0925,0,0,0,0,0,250.34875,0
2025-09-25,82,2025-09-25 13:40:00,0.8623,6350.8787,7487.456529,0,497.0883789,0,497.0883789,0,10661.83586,10736.39912,30.21839844,774.9541504,0,0,0,82.84806315,0,5.03639974,129.1590251,0,0,6407.7842,7711.1462,0,0,10800,10800,0,0,0,1303.362,0,0,0,0,0,217.227,0
2025-09-25,83,2025-09-25 13:50:00,0.9026,6396.8722,7278.957857,0,272.1416016,0,272.1416016,0,10736.39912,10777.22036,47.26708008,719.7898438,0,0,0,45.35693359,0,7.87784668,119.964974,0,0,6272.719,7484.6919,0,0,10800,10800,0,0,0,1211.9729,0,0,0,0,0,201.9954833,0
2025-09-25,84,2025-09-25 14:00:00,0.9754,6348.13,7062.358929,0,140.8481445,0,140.8481445,0,10777.22036,10798.34758,58.73652344,707.3429687,0,0,0,23.47469076,0,9.789420573,117.8904948,0,0,6145.1,7211.175,0,0,10800,10800,0,0,0,1066.075,0,0,0,0,0,177.6791667,0
2025-09-25,85,2025-09-25 14:10:00,1.0002,6240.2888,6903.176686,0,11.01611328,0,11.01611328,0,10798.34758,10800,46.03430664,771.3404688,0,0,0,1.83601888,0,7.67238444,128.5567448,0,0,6153.0699,6990.335,0,0,10800,10800,0,0,0,837.2651,0,0,0,0,0,139.5441833,0
2025-09-25,86,2025-09-25 14:20:00,0.9978,6125.2248,6696.387014,0,-0,0,-0,0,10800,10800,60.35785156,718.0853027,0,0,0,-0,0,10.05964193,119.6808838,0,0,6237.6465,6704.6995,-0,0,10800,10800,0,0,0,467.053,-0,0,0,0,0,77.84216667,0
2025-09-25,87,2025-09-25 14:30:00,1.0271,6045.72,6404.421429,0,0,121.5292969,0,121.5292969,10800,10777.49457,76.69536133,655.9888477,0,0,0,0,20.25488281,12.78256022,109.3314746,0,0,6242.81,6312.15,0,0,10800,10800,0,0,0,69.34,0,0,0,0,0,11.55666667,0
2025-09-25,88,2025-09-25 14:40:00,1.0906,6027.1074,6094.542229,0,0,438.7128906,0,438.7128906,10777.49457,10696.25145,73.18391602,636.0641992,0,0,0,0,73.1188151,12.19731934,106.0106999,0,0,6077.2079,5912.3253,0,164.8826,10800,10769.46619,0,0,0,-0,0,27.48043333,0,0,0,-0,0
2025-09-25,89,2025-09-25 14:50:00,0.9376,6070.7805,5808.781457,0,0,680.3642578,0,680.3642578,10696.25145,10570.25807,81.30339844,531.2889062,0,0,0,0,113.394043,13.55056641,88.54815104,0,0,6087.8755,5638.2974,0,449.5781,10769.46619,10686.21098,0,0,0,-0,0,74.92968333,0,0,0,-0,0
2025-09-25,90,2025-09-25 15:00:00,0.6694,6100.77,5535.878571,890.7973633,0,0,0,0,10570.25807,10570.25807,85.86532227,34.47217773,472.299209,418.4981543,148.4662272,0,0,14.31088704,5.745362956,78.71653483,69.74969238,6268.69,5453.8125,0,0,10686.21098,10686.21098,814.8775,75.91986328,0,0,0,0,135.8129167,12.65331055,0,0,0
2025-09-25,91,2025-09-25 15:10:00,0.66,6045.9994,5233.734886,2736.744731,1531.612895,0,1531.612895,0,10570.25807,10800,80.32797852,0,2234.04189,502.7028418,456.1241219,255.2688159,0,13.38799642,0,372.3403149,83.78380697,6256.6369,5201.2541,758.5934568,0,10686.21098,10800,1813.976257,922.7684746,0,0,126.4322428,0,302.3293761,153.7947458,0,0,0
2025-09-25,92,2025-09-25 15:20:00,0.7217,6124.1576,4919.4342,1538.92041,0,0,0,0,10800,10800,97.15032715,0,1112.163721,426.7566895,256.486735,0,0,16.19172119,0,185.3606201,71.12611491,6115.2444,4935.1271,0,0,10800,10800,1180.1173,358.8031102,0,0,0,0,196.6862167,59.80051836,0,0,0
2025-09-25,93,2025-09-25 15:30:00,0.7308,6242.43,4613.035714,2047.793457,0,0,0,0,10800,10800,97.63785156,0,1558.686357,489.1070996,341.2989095,0,0,16.27297526,0,259.7810596,81.51784993,6040.05,4596.8625,0,0,10800,10800,1443.1875,604.605957,0,0,0,0,240.53125,100.7676595,0,0,0
2025-09-25,94,2025-09-25 15:40:00,0.7534,6109.9071,4314.327,2149.724121,-0,0,-0,0,10800,10800,81.43476562,0,1719.109556,430.6145654,358.2873535,-0,0,13.57246094,0,286.5182593,71.76909424,6165.5966,4060.9329,-0,0,10800,10800,2104.6637,45.06042109,0,0,-0,0,350.7772833,7.510070182,0,0,0
2025-09-25,95,2025-09-25 15:50:00,0.7823,6153.7287,3993.283343,2433.938232,-0,0,-0,0,10800,10800,68.0710498,0,2084.271484,349.666748,405.6563721,-0,0,11.34517497,0,347.3785807,58.27779134,6306.878,3593.8534,-0,0,10800,10800,2433.938232,0,279.0863676,0,-0,0,405.6563721,0,46.5143946,0,181.9410545
2025-09-25,96,2025-09-25 16:00:00,0.8055,6450.31,3657.626786,3045.996826,-0,0,-0,0,10800,10800,55.6895459,0,2724.8125,321.1843262,507.6661377,-0,0,9.281590983,0,454.1354167,53.53072103,6325.24,3282.375,-0,0,10800,10800,3042.865,3.131826172,0,0,-0,0,507.1441667,0.5219710286,0,0,0
2025-09-25,97,2025-09-25 16:10:00,0.8271,6601.0477,3339.818529,3466.575439,-0,0,-0,0,10800,10800,67.2895459,0,3145.71147,320.8639697,577.7625732,-0,0,11.21492432,0,524.285245,53.47732829,6250.6727,2973.4603,-0,0,10800,10800,3277.2124,189.3630395,0,0,-0,0,546.2020667,31.56050658,0,0,0
2025-09-25,98,2025-09-25 16:20:00,0.8519,6456.876,2994.6381,3725.354736,-0,0,-0,0,10800,10800,58.50941406,0,3375.330166,350.0245703,620.8924561,-0,0,9.75156901,0,562.5550277,58.33742839,6273.2282,2672.2774,-0,0,10800,10800,3600.9508,124.4039363,0,0,-0,0,600.1584667,20.73398939,0,0,0
2025-09-25,99,2025-09-25 16:30:00,0.8791,6205.66,2639.282143,3929.645508,-0,0,-0,0,10800,10800,34.43630371,0,3560.907095,368.7384131,654.940918,-0,0,5.739383952,0,593.4845158,61.45640218,6424.47,2400.975,-0,0,10800,10800,3929.645508,0,93.84949219,0,-0,0,654.940918,0,15.64158203,0,68.75257382
2025-09-25,100,2025-09-25 16:40:00,0.9024,6214.0447,2336.745743,4237.633545,-0,0,-0,0,10800,10800,39.92487793,0,3855.995886,381.6376587,706.2722575,-0,0,6.654146322,0,642.665981,63.60627645,6521.9697,2145.1737,-0,0,10800,10800,4237.633545,0,139.1624551,0,-0,0,706.2722575,0,23.19374251,0,104.6501662
2025-09-25,101,2025-09-25 16:50:00,0.9163,6477.5614,2008.516143,4790.527832,-0,0,-0,0,10800,10800,61.9860791,0,4444.71002,345.8178125,798.4213053,-0,0,10.33101318,0,740.7850033,57.63630208,6337.7453,1850.0085,-0,0,10800,10800,4487.7368,302.791032,0,0,-0,0,747.9561333,50.46517201,0,0,0
2025-09-25,102,2025-09-25 17:00:00,0.9264,6633.47,1645.119643,5350.407959,-0,0,-0,0,10800,10800,57.6316626,0,5008.394917,342.013042,891.7346598,-0,0,9.6052771,0,834.7324862,57.00217367,6134.1,1520.175,-0,0,10800,10800,4613.925,736.482959,0,0,-0,0,768.9875,122.7471598,0,0,0
2025-09-25,103,2025-09-25 17:10:00,0.9462,6326.3961,1321.0689,5351.623169,-0,0,-0,0,10800,10800,48.15429321,0,4986.637292,364.9858765,891.9371948,-0,0,8.025715535,0,831.1062154,60.83097941,6372.536,1207.9274,-0,0,10800,10800,5164.6086,187.0145689,0,0,-0,0,860.7681,31.16909482,0,0,0
2025-09-25,104,2025-09-25 17:20:00,0.9742,6246.1196,1026.074343,5518.763672,-0,0,-0,0,10800,10800,45.72312134,0,5178.029183,340.7344885,919.7939453,-0,0,7.620520223,0,863.0048639,56.78908142,6359.685,881.1118,-0,0,10800,10800,5478.5732,40.19047187,0,0,-0,0,913.0955333,6.698411979,0,0,0
2025-09-25,105,2025-09-25 17:30:00,0.9862,6562.35,739.6446429,6074.790039,0,0,0,0,10800,10800,75.46572083,0,5781.047229,293.7428101,1012.465007,0,0,12.57762014,0,963.5078715,48.95713501,6162.79,553.0875,0,0,10800,10800,5609.7025,465.0875391,0,0,0,0,934.9504167,77.51458984,0,0,0
2025-09-25,106,2025-09-25 17:40:00,0.976,6621.5145,457.1264286,6463.794922,-0,0,-0,0,10800,10800,55.08348419,0,6152.212,311.5829224,1077.299154,-0,0,9.180580699,0,1025.368667,51.93048706,6417.6312,290.2083,-0,0,10800,10800,6127.4229,336.3720219,0,0,-0,0,1021.23715,56.06200365,0,0,0
2025-09-25,107,2025-09-25 17:50:00,1.0742,5680.85,190.8995857,5741.449608,0,0,0,0,10800,10800,51.29992981,0,5482.863588,258.5860201,956.908268,0,0,8.549988302,0,913.810598,43.09767001,5894.0728,102.0345,0,0,10800,10800,5741.449608,0,50.58869215,0,0,0,956.908268,0,8.431448692,0,45.28531092
2025-09-25,108,2025-09-25 18:00:00,1.2313,4507.24,9.91071429,4682.406212,0,0,0,0,10800,10800,55.45975384,0,4476.93587,205.4703423,780.4010353,0,0,9.243292306,0,746.1559783,34.24505705,4685.89,0,0,0,10800,10800,4682.406212,0,3.483788147,0,0,0,780.4010353,0,0.5806313578,0,3.574656954
2025-09-25,109,2025-09-25 18:10:00,1.2561,4695.3857,0,2778.856255,0,2141.177246,0,2141.177246,10800,10403.4857,32.07185245,0,2577.738321,201.1179336,463.1427092,0,356.8628743,5.345308742,0,429.6230536,33.51965561,4272.2052,0,0,2141.177246,10800,10403.4857,2131.027954,647.8283011,0,0,0,356.8628743,355.1713257,107.9713835,0,0,0
2025-09-25,110,2025-09-25 18:20:00,1.2447,5104.3247,5.28544286,5447.448932,0,0,0,0,10403.4857,10403.4857,18.9926293,0,5134.557316,312.8916165,907.9081554,0,0,3.165438217,0,855.7595526,52.14860276,4471.3943,3.3498,0,0,10403.4857,10403.4857,4468.0445,979.4044322,0,0,0,0,744.6740833,163.234072,0,0,0
2025-09-25,111,2025-09-25 18:30:00,1.2545,4947.44,0,5235.390137,0,0,0,0,10403.4857,10403.4857,44.21188477,0,4926.303792,309.0863451,872.5650228,0,0,7.368647461,0,821.0506319,51.51439085,4798.56,0,0,0,10403.4857,10403.4857,4798.56,436.8301367,0,0,0,0,799.76,72.80502279,0,0,0
2025-09-25,112,2025-09-25 18:40:00,1.2522,4561.9221,0,4703.906738,0,0,0,0,10403.4857,10403.4857,68.17660398,0,4503.349426,200.5573118,783.9844564,0,0,11.36276733,0,750.5582377,33.42621864,4985.9902,0,0,0,10403.4857,10403.4857,4703.906738,0,282.0834617,0,0,0,783.9844564,0,47.01391029,0,294.3540923
2025-09-25,113,2025-09-25 18:50:00,1.2881,4531.731,0.37947143,800.2353516,0,3961.450684,0,3961.450684,10403.4857,9669.883717,54.15199754,0.007589428425,553.2516021,246.9837495,133.3725586,0,660.2417806,9.025332923,0.001264904737,92.20860035,41.16395825,5099.3287,0.2405,0,3961.450684,10403.4857,9669.883717,800.2353516,0,337.4021648,0,0,660.2417806,133.3725586,0,56.23369414,0,362.1731071
2025-09-25,114,2025-09-25 19:00:00,1.3466,4843.54,0,723,0,4407.339844,0,4407.339844,9669.883717,8853.709672,47.02821289,0,466.4073108,256.5926892,120.5,0,734.5566406,7.838035482,0,77.7345518,42.7654482,5092.23,0,0,4407.339844,9669.883717,8853.709672,684.8901562,38.10984375,0,0,0,734.5566406,114.1483594,6.351640625,0,0,0
2025-09-25,115,2025-09-25 19:10:00,1.3523,4955.3417,0,723.4238281,0,4435.733887,0,4435.733887,8853.709672,8032.27747,57.56750291,0.003233999908,528.5207438,194.9030843,120.570638,0,739.2889811,9.594583819,0.0005389999847,88.08679063,32.48384739,4831.8916,0,0,4435.733887,8853.709672,8032.27747,396.1577133,327.2661148,0,0,0,739.2889811,66.02628555,54.54435247,0,0,0
2025-09-25,116,2025-09-25 19:20:00,1.3445,4810.6447,0.02724286,818.3245177,0,4182.671387,0,4182.671387,8032.27747,7257.708695,49.36918351,0,606.144867,212.1796507,136.3874196,0,697.1118978,8.228197251,0,101.0241445,35.36327512,4603.1091,0.0173,0,4182.671387,8032.27747,7257.708695,420.4204133,397.9041044,0,0,0,697.1118978,70.07006888,66.31735074,0,0,0
2025-09-25,117,2025-09-25 19:30:00,1.3483,4724.79,0,987.7399902,0,3977.73999,0,3977.73999,7257.708695,6521.090178,32.67582031,0,728.2064014,259.5335889,164.6233317,0,662.956665,5.445970052,0,121.3677336,43.25559814,4521.95,0,0,3977.73999,7257.708695,6521.090178,544.2100098,443.5299805,0,0,0,662.956665,90.70166829,73.92166341,0,0,0
2025-09-25,118,2025-09-25 19:40:00,1.349,4999.0988,0,997.2529297,0,4248.237793,0,4248.237793,6521.090178,5734.379476,39.60079802,0.0002339999937,765.6362167,231.616713,166.2088216,0,708.0396322,6.600133003,3.899999894e-05,127.6060361,38.6027855,4485.6664,0,0,4248.237793,6521.090178,5734.379476,237.428607,759.8243227,0,0,0,708.0396322,39.57143451,126.6373871,0,0,0
2025-09-25,119,2025-09-25 19:50:00,1.3473,4949.0098,0.00195714,984.7597656,0,4154.254395,0,4154.254395,5734.379476,4965.073107,58.60373138,0,776.6220781,208.1376875,164.1266276,0,692.3757324,9.767288563,0,129.437013,34.68961458,4605.5672,0.0012,0,4154.254395,5734.379476,4965.073107,451.3116055,533.4481602,0,0,0,692.3757324,75.21860091,88.90802669,0,0,0
2025-09-25,120,2025-09-25 20:00:00,1.3482,4631.71,0,1116.240234,0,3743.209961,0,3743.209961,4965.073107,4271.886077,39.27294922,0,835.2526855,280.9875488,186.0400391,0,623.8683268,6.545491536,0,139.2087809,46.83125814,4783.07,0,0,3743.209961,4965.073107,4271.886077,1039.860039,76.38019531,0,0,0,623.8683268,173.3100065,12.73003255,0,0,0
2025-09-25,121,2025-09-25 20:10:00,1.3513,4788.8391,0,1033.853271,0,3914.706787,0,3914.706787,4271.886077,3546.940375,60.97850198,0,828.9746676,204.8786039,172.3088786,0,652.4511312,10.16308366,0,138.1624446,34.14643398,4777.1384,0,0,3914.706787,4271.886077,3546.940375,862.4316129,171.4216586,0,0,0,652.4511312,143.7386021,28.57027643,0,0,0
2025-09-25,122,2025-09-25 20:20:00,1.34,4961.3448,0,1005.21582,0,4167.402344,0,4167.402344,3546.940375,2775.199201,70.75698021,0,793.658933,211.5568873,167.5359701,0,694.5670573,11.79283003,0,132.2764888,35.25948122,4825.6925,0,0,4167.402344,3546.940375,2775.199201,658.2901563,346.9256641,0,0,0,694.5670573,109.715026,57.82094401,0,0,0
2025-09-25,123,2025-09-25 20:30:00,1.3489,4949.41,0,1079.610352,0,4220.259766,0,4220.259766,2775.199201,1993.669614,42.26938477,0,772.6152637,306.9950879,179.9350586,0,703.3766276,7.044897461,0,128.7692106,51.16584798,4903.71,0,0,4220.259766,2775.199201,1993.669614,683.4502344,396.1601172,0,0,0,703.3766276,113.9083724,66.0266862,0,0,0
2025-09-25,124,2025-09-25 20:40:00,1.3952,5014.7804,0,908.1499023,0,4285.815918,0,4285.815918,1993.669614,1200,64.54537553,0,718.4032031,189.7466992,151.3583171,0,714.302653,10.75756259,0,119.7338672,31.62444987,4773.096,0,0,4285.815918,1993.669614,1200,487.280082,420.8698203,0,0,0,714.302653,81.21334701,70.14497005,0,0,0
