date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,wall_runtime_seconds
2025-06-16,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.6632238000,4,0.0000000000,7666.0989286084,7764.0770185378,82089.1442977992,56255.0555157539,61225.8926693077,87.7302567746,143.2601328963,105.9026038194,37.3575290770,9,732.1811184303,3141.7027649641,59484.4885374926,39,39806.3846424387,7189.8680658169,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-17,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.3132197000,4,0.0000000000,7764.0770185378,8050.6182931146,82842.6645006430,56232.6362849358,61144.6940415150,1286.4420903408,2116.2504949979,1190.9832012388,925.2672937591,13,826.0451895235,4145.5361913882,61664.6145666648,36,40541.1610095412,7584.6841000977,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-18,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6491202000,4,0.0000000000,8050.6182931146,7603.8772414330,82512.3095836958,56731.2533888589,61207.4869441868,-435.5980724649,1837.6548560695,81.5791445937,1756.0757114759,12,347.3907224487,1538.3266958490,57833.9820122429,21,33526.4706408166,7744.4681644464,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-19,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0250153000,4,0.0000000000,7603.8772414330,7974.5296103958,82770.7397740795,55920.1482275073,59804.8851824577,-915.2249725468,3185.8062662141,14.2232735269,3171.5829926871,20,655.2946487631,2595.8730024135,57600.7962573741,27,35145.8864959008,7609.3621589062,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-20,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6821998000,4,0.0000000000,7974.5296103958,8218.7039151915,39334.8205676473,19549.0063849164,22817.5267671438,-18.0897562146,216.8528053229,5.7586265816,211.0941787413,3,188.4055948102,475.8098429225,20006.7264716243,13,33567.7726226359,5705.7326485605,1298.9990126740,10800.0000000000,5668.7569020000
2025-06-21,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.2614142000,4,0.0000000000,8218.7039151915,8039.2271044518,37432.9525651565,18339.5438750276,20245.1157041748,29.9565483871,17.1350543444,17.1350543444,0.0000000000,2,193.8481878624,507.8671199357,18877.3675433504,15,36914.6753411298,5406.7322560604,1476.5682156882,10800.0000000000,5668.7569020000
2025-06-22,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.1414060000,4,0.0000000000,8039.2271044518,7763.5619462246,79295.5396123966,53036.2155726373,57710.5255674487,-658.0198463854,2457.0316692092,57.9276314769,2399.1040377322,14,717.6981686633,3141.5532769116,55519.7490031635,29,39947.8581018630,7300.1799612916,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-23,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4310790999,4,0.0000000000,7763.5619462246,8238.0864579339,81137.8145744083,54320.8102448178,59569.4864583937,-648.3674262124,2316.3779340265,0.0000000000,2316.3779340265,6,402.7263841578,1470.2210986156,55142.6639172211,19,36752.2968789430,7889.7613540236,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-24,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.0950217000,4,0.0000000000,8238.0864579339,7630.2027292336,79309.7486351820,54815.0278495903,58668.7672838190,1494.1648626829,1236.5743874207,1236.5743874207,0.0000000000,29,2695.8146791275,12186.3647347754,68495.5574470486,61,41320.0695104305,7671.9314783044,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-25,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.3095009000,4,0.0000000000,7630.2027292336,7540.7316857301,79366.8835807078,53257.7141726789,57747.8417123226,-103.8294620588,365.4200182327,0.1426981595,365.2773200732,2,894.6652285621,4154.5182103018,57308.4029209219,30,36145.1866350420,7553.0437210719,1233.4508861400,10800.0000000000,5668.7569020000
2025-06-26,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6248831000,4,0.0000000000,7540.7316857301,7465.5104067154,78881.0925977567,52230.0317757209,56485.4959598501,-206.8311022633,632.8692830474,0.0000000000,632.8692830474,10,521.1260463151,2008.2271171090,54031.4277905667,24,36908.1407423351,7348.6112127293,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-27,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.9120391000,4,0.0000000000,7465.5104067154,8310.0363801936,37270.6412484508,17630.2522152220,19955.2778981819,18.7762929901,52.8690147103,17.1162807021,35.7527340082,6,199.6550589075,785.9851114708,18435.0136196829,12,35787.1622044364,5631.9227082404,1384.4510980700,10800.0000000000,5668.7569020000
2025-06-28,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.5648323000,4,0.0000000000,8310.0363801936,8288.8073661670,37220.2001717480,17764.2452820909,20440.8029028134,9.0140931854,227.5187034773,23.5127738227,204.0059296546,8,484.8256097588,1849.8964732749,19623.1558485513,17,36918.6634466124,5486.0364648178,1255.5223170954,10800.0000000000,5668.7569020000
2025-06-29,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.8921564000,4,0.0000000000,8288.8073661670,7641.5809519469,77740.2094211701,52535.3489104028,56525.4552741171,-78.1019233028,344.0226509311,14.6471203220,329.3755306091,3,937.3206186511,3592.4723479870,56049.7193350870,27,34923.7720398016,7718.9702145483,1200.0000000000,10800.0000000000,5668.7569020000
2025-06-30,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.5117852000,4,0.0000000000,7641.5809519469,7673.8081342172,79350.4688617782,53100.1309782609,58858.5758954422,-174.4630847114,592.4094397148,7.1672581550,585.2421815598,4,1030.7123266235,3986.8470085426,56912.5149020921,27,36947.7503469581,7599.3497592565,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-01,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.4700185000,4,0.0000000000,7673.8081342172,7814.4228606047,81837.7287413593,59335.5392924543,65617.4039766702,-962.8489290279,3114.7828535735,0.0000000000,3114.7828535735,12,5922.3680832206,24936.3826618815,83309.0730253080,96,38540.3036655493,7432.0755588723,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-02,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.3709100000,4,0.0000000000,7814.4228606047,7692.2896361551,76013.6215000275,54885.2834450923,58859.9464453554,-1505.9982216267,4893.0258019887,0.0000000000,4893.0258019887,17,7411.3504711161,31611.8587439497,84991.1439674154,98,33706.7188670815,7522.8820013153,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-03,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2840482000,4,0.0000000000,7692.2896361551,7190.9865249681,75180.1047550164,55833.1590745189,61564.1901983524,-139.6647359172,525.9125368216,4.8307005074,521.0818363141,3,8918.6733958529,38883.8616702594,94577.3560088611,113,34260.2590235919,7620.1270687496,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-04,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6312096000,4,0.0000000000,7190.9865249681,7772.1347810576,35381.6713029547,19628.5551974547,22539.3743002436,25.3605718996,20.7592671536,14.1741445409,6.5851226127,4,7678.9455945182,27679.7065219679,47333.6222913223,95,35327.1109490220,5181.6682271735,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-05,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6370915000,4,0.0000000000,7772.1347810576,7641.9512898586,35416.7683686937,18897.6815726066,20927.4111173313,40.1350444222,21.8528731794,21.8528731794,0.0000000000,3,7576.7213335106,27944.4196467576,46882.2362637864,94,36796.3278284764,5173.7705629527,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-06,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0394462000,4,0.0000000000,7641.9512898586,7960.5324758099,73494.4661360021,53812.0314136472,59554.1404229518,1650.2430003749,1356.9892745133,1347.4070170074,9.5822575059,24,9673.5815944913,44846.3772284608,100308.6516424829,125,38680.4323048213,7208.5950528456,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-07,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.3049753000,4,0.0000000000,7960.5324758099,8130.5514535865,71808.3491557479,51708.7741306273,55816.9481307061,-230.8922774211,975.6454719037,31.7545178030,943.8909541007,15,8432.9842160397,36683.1923771742,88161.0742303804,102,33400.2984440658,7603.9467992122,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-08,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8664223000,4,0.0000000000,8130.5514535865,7394.7533219780,85165.5861192535,63045.5503201071,68376.9347538194,83.7372660759,1902.1479265993,325.5142934768,1576.6336331225,28,877.6345327078,4068.7461217780,67198.0337079610,37,39041.1190061770,7294.7853634764,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-09,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.3965520000,4,0.0000000000,7394.7533219780,8144.4605805291,87792.5560534800,64630.8585580169,69598.8915274129,-312.4506961727,1195.9702995979,6.0460921471,1189.9242074508,8,500.0137084690,2297.1324426135,66615.5403044576,21,37499.6409555390,7258.0421503807,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-10,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.1483596000,4,0.0000000000,8144.4605805291,8146.7258752688,87416.5081624455,64681.1817136633,69848.9657752366,-379.3866901525,1510.9232182012,7.0508995236,1503.8723186776,11,475.5873171411,1968.7052663883,66270.5002898991,19,37399.7615265741,7450.5104347050,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-11,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.8618943000,4,0.0000000000,8146.7258752688,7637.6511277429,45424.5351411587,26925.3597610785,29617.8964691808,-5.4013080551,21.2358639002,0.0000000000,21.2358639002,3,379.5679374667,1057.3704609322,27977.3289139557,17,33974.8730642996,5769.0555410983,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-12,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.4401571000,4,0.0000000000,7637.6511277429,7343.5821282890,44997.6953031016,25655.5544943181,26952.4072414853,104.8299491838,104.8133376613,104.8133376613,0.0000000000,8,536.3570034604,1688.7697319922,27449.1541754940,21,36626.7485326224,5258.6680768090,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-13,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.6801747000,4,0.0000000000,7343.5821282890,8466.6976650417,89608.6510907236,64415.3266240181,71229.8036446164,-610.8968453680,2709.7344394521,0.0000000000,2709.7344394521,13,85.1883717057,421.6722318663,64226.1020105164,8,36021.1624379845,7291.3503481511,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-14,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7043151000,4,0.0000000000,8466.6976650417,8384.3094150772,86564.4432665976,62531.6938780330,67896.2843076698,-683.8912346554,2637.5835479257,5.3883347478,2632.1952131779,7,324.0294579793,1786.6931614234,63634.4958048010,15,39123.9774404534,7254.0939834639,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-15,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.8262994000,4,0.0000000000,8384.3094150772,7708.3241721261,84665.7772697510,61969.1479301110,67246.6030172012,-420.6146050868,1382.6405179319,0.0000000000,1382.6405179319,9,457.6308758783,1818.0524716808,63366.5857967049,18,34739.3893820012,7571.2227831275,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-16,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3108298000,4,0.0000000000,7708.3241721261,8473.4512157555,87481.9878028322,64879.9542117346,70605.2686607536,-602.0639599204,2171.4408216889,12.4133352194,2159.0274864695,5,608.0553000417,2669.1700059601,66947.0602577742,16,34102.1738810635,7641.0974428443,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-17,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.8728050000,4,0.0000000000,8473.4512157555,8097.9451654459,85166.3360229464,62352.1185830849,68671.8196239196,-176.3104248759,811.3243759792,34.9891262091,776.3352497701,11,781.6267683590,3264.8207479968,65440.6289062058,27,40782.5945184855,7275.2658001872,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-18,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.8415223000,4,0.0000000000,8097.9451654459,7733.6572076249,44588.3219123223,25226.9947347951,27143.9707025783,-17.8704063363,53.1266763583,0.0000000000,53.1266763583,4,242.2960465036,989.9356901893,26199.0600186481,18,37729.8541260830,5404.7220710687,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-19,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.6896444999,4,0.0000000000,7733.6572076249,7723.0697350991,45407.8486290121,25529.5948725052,28196.1850995826,7.2709926937,9.4463412673,7.5338669854,1.9124742819,7,346.9613844213,1018.2448169146,26555.1106821136,20,38714.9989493781,5486.0073240856,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-20,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5651297000,4,0.0000000000,7723.0697350991,7520.9173904812,81732.4057654464,59660.8793358152,63637.0452273901,-255.3288923769,910.9845241893,19.6567057918,891.3278183975,3,801.8452321989,2985.2481424038,62390.7985858420,30,35934.0721682475,7145.1737702885,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-21,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.0158075000,4,0.0000000000,7520.9173904812,8122.2124175640,86508.2720187033,64296.4431637784,70382.7651839280,108.1078097630,552.1851188259,164.9711246593,387.2139941666,15,274.7888538067,1142.2546200162,65546.8055935576,14,36188.1069487479,7442.2550615460,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-22,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.0051086000,4,0.0000000000,8122.2124175640,7632.7642409272,83840.2561262424,61226.1031156890,66529.4541560110,602.3627362311,1923.4404797446,868.5477597642,1054.8927199804,16,683.3243484494,2678.1806743441,64506.6465262642,27,40936.1940062960,7266.9261240577,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-23,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4578069001,4,0.0000000000,7632.7642409272,7749.5959385147,86172.7934470153,62806.0337616735,67669.8922052555,-336.3615836060,1804.1551927512,99.3234696489,1704.8317231024,16,462.5437400258,1882.4604722271,64352.1326502946,16,37686.0446590803,7423.4203911869,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-24,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6240732000,4,0.0000000000,7749.5959385147,8376.0006252022,86162.9000260133,63096.0097927891,68308.1919421652,278.7302332750,2706.2489028514,599.9049218647,2106.3439809867,25,546.7015036551,2401.8511904633,65776.5912165274,21,34709.4826581183,7633.4773642002,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-25,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5145617001,4,0.0000000000,8376.0006252022,8537.6549167232,46126.2697006715,26541.9658133587,29992.2327111036,-7.2546441657,25.4703784579,0.0000000000,25.4703784579,2,121.8526921150,397.6894526252,26932.4006218181,10,36041.9530072960,5805.9508597839,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-26,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4486336000,4,0.0000000000,8537.6549167232,8037.7698916272,45124.7950650792,25859.6264568422,28717.9413862690,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,286.1427079240,743.1780068787,26602.8044637210,11,35755.7434008029,5937.8692095240,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-27,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6774331000,4,0.0000000000,8037.7698916272,7602.1594657598,83966.1850893552,61353.4084680918,66936.1152639377,-62.4358485846,291.0108584905,15.9941201278,275.0167383627,6,731.8071859737,2773.5582149459,64064.5308344532,27,39657.3300973822,7176.2429514623,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-28,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.4930620000,4,0.0000000000,7602.1594657598,7679.5160396467,83858.0457565973,61755.0702776443,65943.0069762782,533.5741023090,535.6030304019,535.6030304019,0.0000000000,21,1769.8562968087,8016.5942530427,70305.2386329960,48,39519.3657151918,7307.4392212402,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-29,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3280176000,4,0.0000000000,7679.5160396467,8058.3958891741,86461.5852722554,63026.5923974389,68987.5472518196,537.8044718986,940.6923682644,632.8103328403,307.8820354241,16,640.3597070989,2558.8425118527,66123.2393811902,17,41049.7160772417,7199.6895183316,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-30,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5779435000,4,0.0000000000,8058.3958891741,9040.3971159527,88355.0591848921,65408.8726173295,71883.0004752492,289.6283882422,1403.3061188115,524.4088634678,878.8972553437,19,277.4694580932,1078.1635384039,66776.6645439755,13,37347.4965692854,7360.4701191994,1200.0000000000,10800.0000000000,5668.7569020000
2025-07-31,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.0044645001,4,0.0000000000,9040.3971159527,7669.8584111894,83855.0644074508,60952.3410162232,65466.3325032275,-15.6322102837,831.9824456281,129.3391186133,702.6433270148,5,670.2241409173,3123.2970290212,64060.0058349607,24,40200.5651865364,7612.6773161763,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-01,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.2720592000,4,0.0000000000,7669.8584111894,8563.6286150897,46085.7474971362,26087.7419213883,28900.2564881892,-34.6613597378,109.1177638362,0.0000000000,109.1177638362,5,223.4761317626,537.6608560163,26590.7414176668,13,35774.2700941792,5879.7603092890,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-02,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6796604000,4,0.0000000000,8563.6286150897,7640.0369697896,43433.6965154182,24123.3887142035,26343.4378204342,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,238.0355659813,905.1177488729,25028.5064630764,18,37843.2729019049,5774.6305478612,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-03,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3320757000,4,0.0000000000,7640.0369697896,8224.5082151475,83635.3750315560,58889.2853736812,64634.7720844596,-1278.3306328324,5229.0385643160,0.0000000000,5229.0385643160,21,190.9248245247,913.0515575690,58524.0062984178,10,34639.0844814992,7622.9350486130,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-04,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.8389169000,4,0.0000000000,8224.5082151475,8232.9454604588,82355.0577714345,58640.8182174499,63515.0864235494,-915.0521456538,3729.6928129371,0.0000000000,3729.6928129371,14,340.8955655328,1387.3939183566,59113.1599901526,12,36044.8039269643,7634.9064517366,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-05,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.1413230000,4,0.0000000000,8232.9454604588,8578.6688278165,82449.3821566712,59011.3823070927,65050.3538446296,-459.3595893788,2057.9807386956,0.0000000000,2057.9807386956,6,203.4698564841,935.7469322712,59487.7696499852,10,36529.2059777981,7380.5934511614,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-06,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4240882000,4,0.0000000000,8578.6688278165,10275.0551762798,84641.7611058982,61535.8438326328,67499.5448553550,714.6828569687,2016.8587728052,791.0972160699,1225.7615567353,11,251.2155470292,1119.5189795395,63370.0456691410,10,37647.0062244766,7716.7244788557,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-07,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4473236000,4,0.0000000000,10275.0551762798,7695.9693210233,75782.2601096280,54721.8299962847,58932.2938797781,-398.6707789789,2397.0640492553,45.4589275436,2351.6051217117,19,500.1541838111,1521.8040760858,55844.9632933916,25,36436.7190581128,7308.1032032641,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-08,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.0319582000,4,0.0000000000,7695.9693210233,6381.1018997230,41658.2626190879,23359.2924716638,26387.7321516688,774.5772196908,1123.2959486289,1123.2959486289,0.0000000000,2,240.6043531380,790.1609307158,24924.0306220703,14,36419.8474810416,5212.2128359984,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-09,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.3316732000,4,0.0000000000,6381.1018997230,7092.2452781395,43739.2569359231,24283.7307176256,26970.0070482652,53.3492567143,48.3180588625,48.3180588625,0.0000000000,5,353.2634242268,1118.1059444803,25455.1859188202,18,36085.4144830542,5203.9183550026,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-10,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.8621613999,4,0.0000000000,7092.2452781395,8192.5672913738,79080.4978495220,57943.2691059777,62572.1382517369,0.0508719360,10.1862968474,1.1898207458,8.9964761016,3,264.9169850497,998.4726222737,58941.7926001874,13,35218.4450427583,7336.2673173364,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-11,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0196371000,4,0.0000000000,8192.5672913738,7663.6497982064,76724.6906630812,54251.5231417072,57789.9417180969,24.8932613521,16.2201976234,16.2201976234,0.0000000000,5,613.9665164396,2599.7542254840,56876.1706285432,20,40735.4906832941,6970.1079886996,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-12,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.8081703000,4,0.0000000000,7663.6497982064,7771.4019065166,76275.8473788877,55349.1177336785,59768.7386603966,361.5919136324,1013.7709563848,411.8170228036,601.9539335812,17,987.7968563582,4680.2208592929,60390.9305066038,41,33196.3871341055,7582.9449953922,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-13,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8820861000,4,0.0000000000,7771.4019065166,7653.0989716757,75972.5530515287,54570.1571693006,58322.1202463616,-4.9522391840,20.5999966056,0.0000000000,20.5999966056,1,765.4297721444,3157.5840689622,57722.7889990788,31,34397.6168470309,7328.8813397320,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-14,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.2281170000,4,0.0000000000,7653.0989716757,8299.9468823376,77583.2933877961,55819.1402474420,60541.1298410881,1003.8364191704,1074.1609055591,1074.1609055591,0.0000000000,10,539.5749905526,2798.5565879155,59621.5332545279,26,37798.4063180432,7233.1859688673,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-15,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2164023000,4,0.0000000000,8299.9468823376,6253.5577304356,38550.6493367275,22335.0738468309,24933.6229375429,923.0350450095,1346.0122650456,1346.0122650456,0.0000000000,2,491.0370183068,1465.0999938219,24723.2088856623,23,30878.2110930199,5693.6183240137,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-16,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6677538000,4,0.0000000000,6253.5577304356,7804.7533540799,43621.0981267420,24166.1440030911,25986.1696145071,0.8341576181,0.7571205973,0.7571205973,0.0000000000,1,455.4563826160,1885.4710526528,26052.4492133619,24,33793.8098212920,5633.3964900093,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-17,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6844570000,4,0.0000000000,7804.7533540799,7779.5757180979,76395.6401466904,54560.9932213666,58678.6620573801,-251.9668710217,1139.7521920168,0.0000000000,1139.7521920168,3,541.7634392881,2573.9963970582,56883.0227474030,25,37271.1080125388,7033.0151879322,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-18,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.1978786000,4,0.0000000000,7779.5757180979,7685.6081382418,76989.4140364968,55228.2656648481,59759.6927665760,-215.2962901435,1003.7175601066,0.0000000000,1003.7175601066,4,663.4519382230,3189.3329122631,58202.3022869677,26,37324.9134900778,7046.3590765220,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-19,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,25.1861011000,4,0.0000000000,7685.6081382418,7876.8547710959,76752.5705462197,55695.6985672839,60598.6886384208,-80.6644067144,699.3770326292,67.5684620553,631.8085705739,6,543.0204633320,2522.0810309307,58137.1151915002,19,33017.5812639271,7402.8331239755,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-20,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.6277050000,4,0.0000000000,7876.8547710959,7772.4690189826,76740.0834594036,55857.5045556823,60915.1775112526,1274.5460840554,1338.9328791288,1338.9328791288,0.0000000000,9,1222.3551360765,5621.4645035047,62753.5151432424,40,41097.9522751657,7064.7518953499,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-21,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.7858564000,4,0.0000000000,7772.4690189826,7812.4139154884,77083.7599355605,55686.2825669843,60131.7118416398,-189.6614016622,1136.3515122417,81.7466461898,1054.6048660520,6,509.2400916973,1984.1828406755,57480.8040059976,14,33185.0659484799,7558.6750090932,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-22,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.2182260000,4,0.0000000000,7812.4139154884,7658.2669497539,42306.5425915925,23522.7697507953,25542.8587414980,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,927.5075957436,3402.8743569442,26925.6441077394,35,36132.8956670621,5626.5965089296,1219.6477397280,10800.0000000000,5668.7569020000
2025-08-23,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.1270742000,4,0.0000000000,7658.2669497539,7679.2679108376,43156.7564700612,23491.9707914791,25304.5421214230,40.4721635260,42.9603569390,40.6903582602,2.2699986788,7,385.5345206827,1163.6627562698,24696.1057112750,18,38331.7445588259,5427.1568249638,1200.0000000000,10800.0000000000,5668.7569020000
2025-08-24,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.8959129000,4,0.0000000000,7679.2679108376,7722.1541974838,76605.4465092119,55319.4300790895,59505.3923501654,193.1250889795,1990.2082156728,403.3571287236,1586.8510869492,22,565.3756323158,2492.0763587388,58004.6315268079,29,37127.1266859420,7166.6585701173,1200.0000000000,10800.0000000000,5668.7569020000
