operating_date,slot,interval_start,interval_end,price_yuan_per_kwh,load_kw,pv_actual_kw,net_load_kw,month,weekday,hour,minute
2025-12-23,11,2025-12-23 01:40:00,2025-12-23 01:50:00,0.4758000000,3857.0586000000,0.0000000000,3857.0586000000,12,1,1,40
2025-12-23,12,2025-12-23 01:50:00,2025-12-23 02:00:00,0.4811000000,3888.8600000000,0.0000000000,3888.8600000000,12,1,1,50
2025-12-23,13,2025-12-23 02:00:00,2025-12-23 02:10:00,0.4881000000,3900.0128000000,0.0000000000,3900.0128000000,12,1,2,0
2025-12-23,14,2025-12-23 02:10:00,2025-12-23 02:20:00,0.5213000000,3840.4957000000,0.0000000000,3840.4957000000,12,1,2,10
2025-12-23,15,2025-12-23 02:20:00,2025-12-23 02:30:00,0.5409000000,3783.5200000000,0.0000000000,3783.5200000000,12,1,2,20
2025-12-23,16,2025-12-23 02:30:00,2025-12-23 02:40:00,0.4839000000,3877.4803000000,0.0000000000,3877.4803000000,12,1,2,30
2025-12-23,17,2025-12-23 02:40:00,2025-12-23 02:50:00,0.4566000000,3910.9263000000,0.0000000000,3910.9263000000,12,1,2,40
2025-12-23,18,2025-12-23 02:50:00,2025-12-23 03:00:00,0.4940000000,3895.6700000000,0.0000000000,3895.6700000000,12,1,2,50
2025-12-23,19,2025-12-23 03:00:00,2025-12-23 03:10:00,0.5242000000,4048.6848000000,0.0000000000,4048.6848000000,12,1,3,0
2025-12-23,20,2025-12-23 03:10:00,2025-12-23 03:20:00,0.5063000000,4156.9126000000,0.0000000000,4156.9126000000,12,1,3,10
2025-12-23,21,2025-12-23 03:20:00,2025-12-23 03:30:00,0.4750000000,4115.4000000000,0.0000000000,4115.4000000000,12,1,3,20
2025-12-23,22,2025-12-23 03:30:00,2025-12-23 03:40:00,0.5023000000,4042.9591000000,0.0000000000,4042.9591000000,12,1,3,30
2025-12-23,23,2025-12-23 03:40:00,2025-12-23 03:50:00,0.5431000000,4065.1355000000,0.0000000000,4065.1355000000,12,1,3,40
2025-12-23,24,2025-12-23 03:50:00,2025-12-23 04:00:00,0.5273000000,4033.0800000000,0.0000000000,4033.0800000000,12,1,3,50
2025-12-23,25,2025-12-23 04:00:00,2025-12-23 04:10:00,0.4366000000,3738.6602000000,0.0000000000,3738.6602000000,12,1,4,0
2025-12-23,26,2025-12-23 04:10:00,2025-12-23 04:20:00,0.4271000000,3796.6143000000,0.0000000000,3796.6143000000,12,1,4,10
2025-12-23,27,2025-12-23 04:20:00,2025-12-23 04:30:00,0.5116000000,4241.4100000000,0.0000000000,4241.4100000000,12,1,4,20
2025-12-23,28,2025-12-23 04:30:00,2025-12-23 04:40:00,0.5477000000,4450.5903000000,0.0000000000,4450.5903000000,12,1,4,30
2025-12-23,29,2025-12-23 04:40:00,2025-12-23 04:50:00,0.5225000000,4336.1190000000,0.0000000000,4336.1190000000,12,1,4,40
2025-12-23,30,2025-12-23 04:50:00,2025-12-23 05:00:00,0.4864000000,4091.7900000000,0.0000000000,4091.7900000000,12,1,4,50
2025-12-23,31,2025-12-23 05:00:00,2025-12-23 05:10:00,0.4966000000,3981.8381000000,0.0023000000,3981.8358000000,12,1,5,0
2025-12-23,32,2025-12-23 05:10:00,2025-12-23 05:20:00,0.5210000000,3989.7997000000,0.0000000000,3989.7997000000,12,1,5,10
2025-12-23,33,2025-12-23 05:20:00,2025-12-23 05:30:00,0.4956000000,3930.9800000000,0.0000000000,3930.9800000000,12,1,5,20
2025-12-23,34,2025-12-23 05:30:00,2025-12-23 05:40:00,0.4309000000,3759.9405000000,0.0321000000,3759.9084000000,12,1,5,30
2025-12-23,35,2025-12-23 05:40:00,2025-12-23 05:50:00,0.6505000000,4314.3049000000,0.0000000000,4314.3049000000,12,1,5,40
2025-12-23,36,2025-12-23 05:50:00,2025-12-23 06:00:00,1.0242000000,5287.3000000000,0.0000000000,5287.3000000000,12,1,5,50
2025-12-23,37,2025-12-23 06:00:00,2025-12-23 06:10:00,1.0691000000,5448.8725000000,0.4468000000,5448.4257000000,12,1,6,0
2025-12-23,38,2025-12-23 06:10:00,2025-12-23 06:20:00,1.0133000000,5315.6890000000,0.0000000000,5315.6890000000,12,1,6,10
2025-12-23,39,2025-12-23 06:20:00,2025-12-23 06:30:00,1.0240000000,5286.1800000000,0.0000000000,5286.1800000000,12,1,6,20
2025-12-23,40,2025-12-23 06:30:00,2025-12-23 06:40:00,1.0388000000,5233.1157000000,6.2227000000,5226.8930000000,12,1,6,30
2025-12-23,41,2025-12-23 06:40:00,2025-12-23 06:50:00,1.0511000000,5203.3937000000,0.0000000000,5203.3937000000,12,1,6,40
2025-12-23,42,2025-12-23 06:50:00,2025-12-23 07:00:00,1.0420000000,5226.5500000000,0.0000000000,5226.5500000000,12,1,6,50
2025-12-23,43,2025-12-23 07:00:00,2025-12-23 07:10:00,0.9908000000,5274.1846000000,175.3373000000,5098.8473000000,12,1,7,0
2025-12-23,44,2025-12-23 07:10:00,2025-12-23 07:20:00,0.9793000000,5346.2641000000,427.6557000000,4918.6084000000,12,1,7,10
2025-12-23,45,2025-12-23 07:20:00,2025-12-23 07:30:00,0.9674000000,5256.8200000000,703.1250000000,4553.6950000000,12,1,7,20
2025-12-23,46,2025-12-23 07:30:00,2025-12-23 07:40:00,0.8817000000,4981.8885000000,1020.7518000000,3961.1367000000,12,1,7,30
2025-12-23,47,2025-12-23 07:40:00,2025-12-23 07:50:00,1.0807000000,5823.1412000000,1365.0264000000,4458.1148000000,12,1,7,40
2025-12-23,48,2025-12-23 07:50:00,2025-12-23 08:00:00,1.4399000000,7198.9300000000,1680.0750000000,5518.8550000000,12,1,7,50
2025-12-23,49,2025-12-23 08:00:00,2025-12-23 08:10:00,1.4433000000,7136.9137000000,1920.2741000000,5216.6396000000,12,1,8,0
2025-12-23,50,2025-12-23 08:10:00,2025-12-23 08:20:00,1.3622000000,6906.7213000000,2197.5218000000,4709.1995000000,12,1,8,10
2025-12-23,51,2025-12-23 08:20:00,2025-12-23 08:30:00,1.3597000000,7186.6700000000,2507.5500000000,4679.1200000000,12,1,8,20
2025-12-23,52,2025-12-23 08:30:00,2025-12-23 08:40:00,1.3220000000,7329.1752000000,2744.7163000000,4584.4589000000,12,1,8,30
2025-12-23,53,2025-12-23 08:40:00,2025-12-23 08:50:00,1.2758000000,7107.7943000000,3014.7714000000,4093.0229000000,12,1,8,40
2025-12-23,54,2025-12-23 08:50:00,2025-12-23 09:00:00,1.2483000000,6874.0200000000,3326.7375000000,3547.2825000000,12,1,8,50
2025-12-23,55,2025-12-23 09:00:00,2025-12-23 09:10:00,1.2325000000,7128.4015000000,3588.8641000000,3539.5374000000,12,1,9,0
2025-12-23,56,2025-12-23 09:10:00,2025-12-23 09:20:00,1.2327000000,7177.8970000000,3905.4550000000,3272.4420000000,12,1,9,10
2025-12-23,57,2025-12-23 09:20:00,2025-12-23 09:30:00,1.2081000000,6892.6600000000,4294.7250000000,2597.9350000000,12,1,9,20
2025-12-23,58,2025-12-23 09:30:00,2025-12-23 09:40:00,1.1313000000,6846.0349000000,4623.1484000000,2222.8865000000,12,1,9,30
2025-12-23,59,2025-12-23 09:40:00,2025-12-23 09:50:00,1.2114000000,6959.7989000000,4711.3717000000,2248.4272000000,12,1,9,40
2025-12-23,60,2025-12-23 09:50:00,2025-12-23 10:00:00,1.3983000000,7031.8300000000,4690.3500000000,2341.4800000000,12,1,9,50
2025-12-23,61,2025-12-23 10:00:00,2025-12-23 10:10:00,1.4180000000,6962.5403000000,4880.3810000000,2082.1593000000,12,1,10,0
2025-12-23,62,2025-12-23 10:10:00,2025-12-23 10:20:00,1.3696000000,6866.5034000000,5087.7713000000,1778.7321000000,12,1,10,10
2025-12-23,63,2025-12-23 10:20:00,2025-12-23 10:30:00,1.3833000000,6867.7300000000,5207.1750000000,1660.5550000000,12,1,10,20
2025-12-23,64,2025-12-23 10:30:00,2025-12-23 10:40:00,1.4373000000,6989.8063000000,5330.3634000000,1659.4429000000,12,1,10,30
2025-12-23,65,2025-12-23 10:40:00,2025-12-23 10:50:00,1.1905000000,7037.2675000000,5455.0358000000,1582.2317000000,12,1,10,40
2025-12-23,66,2025-12-23 10:50:00,2025-12-23 11:00:00,0.7833000000,6950.6500000000,5528.3625000000,1422.2875000000,12,1,10,50
2025-12-23,67,2025-12-23 11:00:00,2025-12-23 11:10:00,0.7260000000,6861.7889000000,5534.4776000000,1327.3113000000,12,1,11,0
2025-12-23,68,2025-12-23 11:10:00,2025-12-23 11:20:00,0.7786000000,6895.0211000000,5690.8660000000,1204.1551000000,12,1,11,10
2025-12-23,69,2025-12-23 11:20:00,2025-12-23 11:30:00,0.7560000000,6907.8800000000,5981.0250000000,926.8550000000,12,1,11,20
2025-12-23,70,2025-12-23 11:30:00,2025-12-23 11:40:00,0.7159000000,6651.5340000000,6141.8029000000,509.7311000000,12,1,11,30
2025-12-23,71,2025-12-23 11:40:00,2025-12-23 11:50:00,0.6877000000,6483.6126000000,6098.4407000000,385.1719000000,12,1,11,40
2025-12-23,72,2025-12-23 11:50:00,2025-12-23 12:00:00,0.6731000000,6474.2300000000,5931.2625000000,542.9675000000,12,1,11,50
2025-12-23,73,2025-12-23 12:00:00,2025-12-23 12:10:00,0.6635000000,6375.8959000000,5798.6387000000,577.2572000000,12,1,12,0
2025-12-23,74,2025-12-23 12:10:00,2025-12-23 12:20:00,0.6802000000,6420.3667000000,5750.7895000000,669.5772000000,12,1,12,10
2025-12-23,75,2025-12-23 12:20:00,2025-12-23 12:30:00,0.6873000000,6545.2100000000,5781.2250000000,763.9850000000,12,1,12,20
2025-12-23,76,2025-12-23 12:30:00,2025-12-23 12:40:00,0.6528000000,6440.9332000000,5843.8692000000,597.0640000000,12,1,12,30
2025-12-23,77,2025-12-23 12:40:00,2025-12-23 12:50:00,0.8045000000,6463.9950000000,5851.4129000000,612.5821000000,12,1,12,40
2025-12-23,78,2025-12-23 12:50:00,2025-12-23 13:00:00,1.0651000000,6658.7800000000,5775.3375000000,883.4425000000,12,1,12,50
2025-12-23,79,2025-12-23 13:00:00,2025-12-23 13:10:00,1.1076000000,6688.3468000000,5651.2630000000,1037.0838000000,12,1,13,0
2025-12-23,80,2025-12-23 13:10:00,2025-12-23 13:20:00,1.0776000000,6620.3763000000,5495.9626000000,1124.4137000000,12,1,13,10
2025-12-23,81,2025-12-23 13:20:00,2025-12-23 13:30:00,1.0669000000,6566.9100000000,5314.7625000000,1252.1475000000,12,1,13,20
2025-12-23,82,2025-12-23 13:30:00,2025-12-23 13:40:00,1.0466000000,6584.6583000000,5130.1454000000,1454.5129000000,12,1,13,30
2025-12-23,83,2025-12-23 13:40:00,2025-12-23 13:50:00,1.2006000000,6743.4604000000,5044.2574000000,1699.2030000000,12,1,13,40
2025-12-23,84,2025-12-23 13:50:00,2025-12-23 14:00:00,1.4215000000,6799.4700000000,4886.2875000000,1913.1825000000,12,1,13,50
2025-12-23,85,2025-12-23 14:00:00,2025-12-23 14:10:00,1.3900000000,6434.5454000000,4392.1450000000,2042.4004000000,12,1,14,0
2025-12-23,86,2025-12-23 14:10:00,2025-12-23 14:20:00,1.3128000000,6271.3176000000,4067.7931000000,2203.5245000000,12,1,14,10
2025-12-23,87,2025-12-23 14:20:00,2025-12-23 14:30:00,1.3696000000,6428.3300000000,3964.6500000000,2463.6800000000,12,1,14,20
2025-12-23,88,2025-12-23 14:30:00,2025-12-23 14:40:00,1.4882000000,6408.2230000000,3644.3858000000,2763.8372000000,12,1,14,30
2025-12-23,89,2025-12-23 14:40:00,2025-12-23 14:50:00,1.2640000000,6223.9654000000,3301.4030000000,2922.5624000000,12,1,14,40
2025-12-23,90,2025-12-23 14:50:00,2025-12-23 15:00:00,0.8549000000,6089.2900000000,3081.9000000000,3007.3900000000,12,1,14,50
2025-12-23,91,2025-12-23 15:00:00,2025-12-23 15:10:00,0.8378000000,6176.0578000000,2916.1079000000,3259.9499000000,12,1,15,0
2025-12-23,92,2025-12-23 15:10:00,2025-12-23 15:20:00,0.9055000000,6240.1904000000,2726.7331000000,3513.4573000000,12,1,15,10
2025-12-23,93,2025-12-23 15:20:00,2025-12-23 15:30:00,0.8817000000,6197.4500000000,2487.3375000000,3710.1125000000,12,1,15,20
2025-12-23,94,2025-12-23 15:30:00,2025-12-23 15:40:00,0.9079000000,6188.9103000000,2222.2701000000,3966.6402000000,12,1,15,30
2025-12-23,95,2025-12-23 15:40:00,2025-12-23 15:50:00,0.9611000000,6201.2311000000,1955.7131000000,4245.5180000000,12,1,15,40
2025-12-23,96,2025-12-23 15:50:00,2025-12-23 16:00:00,0.9999000000,6236.3700000000,1671.3000000000,4565.0700000000,12,1,15,50
2025-12-23,97,2025-12-23 16:00:00,2025-12-23 16:10:00,1.0182000000,6313.9130000000,1336.0822000000,4977.8308000000,12,1,16,0
2025-12-23,98,2025-12-23 16:10:00,2025-12-23 16:20:00,1.0419000000,6305.1240000000,1008.1580000000,5296.9660000000,12,1,16,10
2025-12-23,99,2025-12-23 16:20:00,2025-12-23 16:30:00,1.0653000000,6234.5700000000,713.4375000000,5521.1325000000,12,1,16,20
2025-12-23,100,2025-12-23 16:30:00,2025-12-23 16:40:00,1.0654000000,6249.0791000000,430.2558000000,5818.8233000000,12,1,16,30
2025-12-23,101,2025-12-23 16:40:00,2025-12-23 16:50:00,1.1026000000,6228.3392000000,170.2293000000,6058.1099000000,12,1,16,40
2025-12-23,102,2025-12-23 16:50:00,2025-12-23 17:00:00,1.1480000000,6161.7100000000,0.0000000000,6161.7100000000,12,1,16,50
2025-12-23,103,2025-12-23 17:00:00,2025-12-23 17:10:00,1.1119000000,6164.7599000000,0.0000000000,6164.7599000000,12,1,17,0
2025-12-23,104,2025-12-23 17:10:00,2025-12-23 17:20:00,1.0981000000,6154.9431000000,5.9365000000,6149.0066000000,12,1,17,10
2025-12-23,105,2025-12-23 17:20:00,2025-12-23 17:30:00,1.1160000000,6254.7200000000,0.0000000000,6254.7200000000,12,1,17,20
2025-12-23,106,2025-12-23 17:30:00,2025-12-23 17:40:00,1.0861000000,6505.0126000000,0.0000000000,6505.0126000000,12,1,17,30
2025-12-23,107,2025-12-23 17:40:00,2025-12-23 17:50:00,1.1435000000,5684.1363000000,0.4262000000,5683.7101000000,12,1,17,40
2025-12-23,108,2025-12-23 17:50:00,2025-12-23 18:00:00,1.2652000000,4288.8200000000,0.0000000000,4288.8200000000,12,1,17,50
2025-12-23,109,2025-12-23 18:00:00,2025-12-23 18:10:00,1.2810000000,4167.1896000000,0.0000000000,4167.1896000000,12,1,18,0
2025-12-23,110,2025-12-23 18:10:00,2025-12-23 18:20:00,1.2763000000,4462.6753000000,0.0306000000,4462.6447000000,12,1,18,10
2025-12-23,111,2025-12-23 18:20:00,2025-12-23 18:30:00,1.2905000000,4467.5700000000,0.0000000000,4467.5700000000,12,1,18,20
2025-12-23,112,2025-12-23 18:30:00,2025-12-23 18:40:00,1.2872000000,4331.1307000000,0.0000000000,4331.1307000000,12,1,18,30
2025-12-23,113,2025-12-23 18:40:00,2025-12-23 18:50:00,1.3718000000,4234.7726000000,0.0022000000,4234.7704000000,12,1,18,40
2025-12-23,114,2025-12-23 18:50:00,2025-12-23 19:00:00,1.5044000000,4221.6700000000,0.0000000000,4221.6700000000,12,1,18,50
2025-12-23,115,2025-12-23 19:00:00,2025-12-23 19:10:00,1.5217000000,4222.7041000000,0.0000000000,4222.7041000000,12,1,19,0
2025-12-23,116,2025-12-23 19:10:00,2025-12-23 19:20:00,1.4905000000,4267.0454000000,0.0000000000,4267.0454000000,12,1,19,10
2025-12-23,117,2025-12-23 19:20:00,2025-12-23 19:30:00,1.4958000000,4400.6200000000,0.0000000000,4400.6200000000,12,1,19,20
2025-12-23,118,2025-12-23 19:30:00,2025-12-23 19:40:00,1.5447000000,4571.8898000000,0.0000000000,4571.8898000000,12,1,19,30
2025-12-23,119,2025-12-23 19:40:00,2025-12-23 19:50:00,1.5074000000,4406.0470000000,0.0000000000,4406.0470000000,12,1,19,40
2025-12-23,120,2025-12-23 19:50:00,2025-12-23 20:00:00,1.4379000000,4114.0800000000,0.0000000000,4114.0800000000,12,1,19,50
2025-12-23,121,2025-12-23 20:00:00,2025-12-23 20:10:00,1.5114000000,4300.1507000000,0.0000000000,4300.1507000000,12,1,20,0
2025-12-23,122,2025-12-23 20:10:00,2025-12-23 20:20:00,1.5329000000,4495.7760000000,0.0000000000,4495.7760000000,12,1,20,10
2025-12-23,123,2025-12-23 20:20:00,2025-12-23 20:30:00,1.5054000000,4428.0500000000,0.0000000000,4428.0500000000,12,1,20,20
2025-12-23,124,2025-12-23 20:30:00,2025-12-23 20:40:00,1.5836000000,4288.6291000000,0.0000000000,4288.6291000000,12,1,20,30
2025-12-23,125,2025-12-23 20:40:00,2025-12-23 20:50:00,1.3858000000,4236.9160000000,0.0000000000,4236.9160000000,12,1,20,40
2025-12-23,126,2025-12-23 20:50:00,2025-12-23 21:00:00,0.9936000000,4276.8400000000,0.0000000000,4276.8400000000,12,1,20,50
2025-12-23,127,2025-12-23 21:00:00,2025-12-23 21:10:00,0.9085000000,4289.1291000000,0.0000000000,4289.1291000000,12,1,21,0
2025-12-23,128,2025-12-23 21:10:00,2025-12-23 21:20:00,0.9198000000,4239.6216000000,0.0000000000,4239.6216000000,12,1,21,10
2025-12-23,129,2025-12-23 21:20:00,2025-12-23 21:30:00,0.9313000000,4321.4100000000,0.0000000000,4321.4100000000,12,1,21,20
2025-12-23,130,2025-12-23 21:30:00,2025-12-23 21:40:00,1.0204000000,4642.7212000000,0.0000000000,4642.7212000000,12,1,21,30
2025-12-23,131,2025-12-23 21:40:00,2025-12-23 21:50:00,0.7911000000,4219.8393000000,0.0000000000,4219.8393000000,12,1,21,40
2025-12-23,132,2025-12-23 21:50:00,2025-12-23 22:00:00,0.4000000000,3276.5300000000,0.0000000000,3276.5300000000,12,1,21,50
2025-12-23,133,2025-12-23 22:00:00,2025-12-23 22:10:00,0.4313000000,3096.8704000000,0.0000000000,3096.8704000000,12,1,22,0
2025-12-23,134,2025-12-23 22:10:00,2025-12-23 22:20:00,0.5018000000,3292.0209000000,0.0000000000,3292.0209000000,12,1,22,10
2025-12-23,135,2025-12-23 22:20:00,2025-12-23 22:30:00,0.4190000000,3418.2900000000,0.0000000000,3418.2900000000,12,1,22,20
2025-12-23,136,2025-12-23 22:30:00,2025-12-23 22:40:00,0.3848000000,3441.2994000000,0.0000000000,3441.2994000000,12,1,22,30
2025-12-23,137,2025-12-23 22:40:00,2025-12-23 22:50:00,0.4212000000,3441.0912000000,0.0000000000,3441.0912000000,12,1,22,40
2025-12-23,138,2025-12-23 22:50:00,2025-12-23 23:00:00,0.4573000000,3427.7200000000,0.0000000000,3427.7200000000,12,1,22,50
2025-12-23,139,2025-12-23 23:00:00,2025-12-23 23:10:00,0.4198000000,3366.5127000000,0.0000000000,3366.5127000000,12,1,23,0
2025-12-23,140,2025-12-23 23:10:00,2025-12-23 23:20:00,0.3944000000,3411.2907000000,0.0000000000,3411.2907000000,12,1,23,10
2025-12-23,141,2025-12-23 23:20:00,2025-12-23 23:30:00,0.4139000000,3530.2800000000,0.0000000000,3530.2800000000,12,1,23,20
2025-12-23,142,2025-12-23 23:30:00,2025-12-23 23:40:00,0.4300000000,3529.7271000000,0.0000000000,3529.7271000000,12,1,23,30
2025-12-23,143,2025-12-23 23:40:00,2025-12-23 23:50:00,0.4436000000,3501.5714000000,0.0000000000,3501.5714000000,12,1,23,40
2025-12-23,144,2025-12-23 23:50:00,2025-12-24 00:00:00,0.4566000000,3579.4700000000,0.0000000000,3579.4700000000,12,1,23,50
2025-12-24,1,2025-12-24 00:00:00,2025-12-24 00:10:00,0.4636000000,3784.6124000000,0.0000000000,3784.6124000000,12,2,0,0
2025-12-24,2,2025-12-24 00:10:00,2025-12-24 00:20:00,0.4744000000,3830.1482000000,0.0000000000,3830.1482000000,12,2,0,10
2025-12-24,3,2025-12-24 00:20:00,2025-12-24 00:30:00,0.4647000000,3642.2600000000,0.0000000000,3642.2600000000,12,2,0,20
2025-12-24,4,2025-12-24 00:30:00,2025-12-24 00:40:00,0.4063000000,3444.4976000000,0.0000000000,3444.4976000000,12,2,0,30
2025-12-24,5,2025-12-24 00:40:00,2025-12-24 00:50:00,0.4011000000,3476.2898000000,0.0000000000,3476.2898000000,12,2,0,40
2025-12-24,6,2025-12-24 00:50:00,2025-12-24 01:00:00,0.4441000000,3640.3600000000,0.0000000000,3640.3600000000,12,2,0,50
2025-12-24,7,2025-12-24 01:00:00,2025-12-24 01:10:00,0.4343000000,3622.7344000000,0.0000000000,3622.7344000000,12,2,1,0
2025-12-24,8,2025-12-24 01:10:00,2025-12-24 01:20:00,0.4461000000,3582.4085000000,0.0000000000,3582.4085000000,12,2,1,10
2025-12-24,9,2025-12-24 01:20:00,2025-12-24 01:30:00,0.4662000000,3568.1200000000,0.0000000000,3568.1200000000,12,2,1,20
2025-12-24,10,2025-12-24 01:30:00,2025-12-24 01:40:00,0.4040000000,3483.6378000000,0.0000000000,3483.6378000000,12,2,1,30
2025-12-24,11,2025-12-24 01:40:00,2025-12-24 01:50:00,0.3840000000,3566.2541000000,0.0000000000,3566.2541000000,12,2,1,40
2025-12-24,12,2025-12-24 01:50:00,2025-12-24 02:00:00,0.4488000000,3788.0000000000,0.0000000000,3788.0000000000,12,2,1,50
2025-12-24,13,2025-12-24 02:00:00,2025-12-24 02:10:00,0.5113000000,3858.2443000000,0.0000000000,3858.2443000000,12,2,2,0
2025-12-24,14,2025-12-24 02:10:00,2025-12-24 02:20:00,0.5171000000,3838.4725000000,0.0000000000,3838.4725000000,12,2,2,10
2025-12-24,15,2025-12-24 02:20:00,2025-12-24 02:30:00,0.4953000000,3836.4300000000,0.0000000000,3836.4300000000,12,2,2,20
2025-12-24,16,2025-12-24 02:30:00,2025-12-24 02:40:00,0.5106000000,3883.7127000000,0.0000000000,3883.7127000000,12,2,2,30
2025-12-24,17,2025-12-24 02:40:00,2025-12-24 02:50:00,0.4783000000,3895.0212000000,0.0000000000,3895.0212000000,12,2,2,40
2025-12-24,18,2025-12-24 02:50:00,2025-12-24 03:00:00,0.4240000000,3874.3500000000,0.0000000000,3874.3500000000,12,2,2,50
2025-12-24,19,2025-12-24 03:00:00,2025-12-24 03:10:00,0.4632000000,3916.8800000000,0.0000000000,3916.8800000000,12,2,3,0
2025-12-24,20,2025-12-24 03:10:00,2025-12-24 03:20:00,0.4823000000,4006.9362000000,0.0000000000,4006.9362000000,12,2,3,10
2025-12-24,21,2025-12-24 03:20:00,2025-12-24 03:30:00,0.4608000000,4019.3800000000,0.0000000000,4019.3800000000,12,2,3,20
2025-12-24,22,2025-12-24 03:30:00,2025-12-24 03:40:00,0.4871000000,3878.2241000000,0.0000000000,3878.2241000000,12,2,3,30
2025-12-24,23,2025-12-24 03:40:00,2025-12-24 03:50:00,0.4826000000,3998.4159000000,0.0000000000,3998.4159000000,12,2,3,40
2025-12-24,24,2025-12-24 03:50:00,2025-12-24 04:00:00,0.4464000000,4293.3000000000,0.0000000000,4293.3000000000,12,2,3,50
2025-12-24,25,2025-12-24 04:00:00,2025-12-24 04:10:00,0.4656000000,4252.0475000000,0.0000000000,4252.0475000000,12,2,4,0
2025-12-24,26,2025-12-24 04:10:00,2025-12-24 04:20:00,0.4957000000,4153.3463000000,0.0000000000,4153.3463000000,12,2,4,10
2025-12-24,27,2025-12-24 04:20:00,2025-12-24 04:30:00,0.4961000000,4146.3600000000,0.0000000000,4146.3600000000,12,2,4,20
2025-12-24,28,2025-12-24 04:30:00,2025-12-24 04:40:00,0.4738000000,4084.4660000000,0.0000000000,4084.4660000000,12,2,4,30
2025-12-24,29,2025-12-24 04:40:00,2025-12-24 04:50:00,0.4711000000,3974.7965000000,0.0000000000,3974.7965000000,12,2,4,40
2025-12-24,30,2025-12-24 04:50:00,2025-12-24 05:00:00,0.4930000000,3907.6500000000,0.0000000000,3907.6500000000,12,2,4,50
2025-12-24,31,2025-12-24 05:00:00,2025-12-24 05:10:00,0.5114000000,3988.5224000000,0.0024000000,3988.5200000000,12,2,5,0
2025-12-24,32,2025-12-24 05:10:00,2025-12-24 05:20:00,0.5448000000,4210.3460000000,0.0000000000,4210.3460000000,12,2,5,10
2025-12-24,33,2025-12-24 05:20:00,2025-12-24 05:30:00,0.5333000000,4330.1000000000,0.0000000000,4330.1000000000,12,2,5,20
2025-12-24,34,2025-12-24 05:30:00,2025-12-24 05:40:00,0.4426000000,4151.7053000000,0.0332000000,4151.6721000000,12,2,5,30
2025-12-24,35,2025-12-24 05:40:00,2025-12-24 05:50:00,0.6730000000,4449.0713000000,0.0000000000,4449.0713000000,12,2,5,40
2025-12-24,36,2025-12-24 05:50:00,2025-12-24 06:00:00,1.0730000000,5166.5400000000,0.0000000000,5166.5400000000,12,2,5,50
2025-12-24,37,2025-12-24 06:00:00,2025-12-24 06:10:00,1.0615000000,5416.2200000000,0.4627000000,5415.7573000000,12,2,6,0
2025-12-24,38,2025-12-24 06:10:00,2025-12-24 06:20:00,0.9681000000,5282.2886000000,0.0000000000,5282.2886000000,12,2,6,10
2025-12-24,39,2025-12-24 06:20:00,2025-12-24 06:30:00,1.0054000000,5186.3700000000,0.0000000000,5186.3700000000,12,2,6,20
2025-12-24,40,2025-12-24 06:30:00,2025-12-24 06:40:00,1.0497000000,5429.3803000000,6.4450000000,5422.9353000000,12,2,6,30
2025-12-24,41,2025-12-24 06:40:00,2025-12-24 06:50:00,1.0437000000,5524.8860000000,0.0000000000,5524.8860000000,12,2,6,40
2025-12-24,42,2025-12-24 06:50:00,2025-12-24 07:00:00,1.0052000000,5379.7200000000,0.0000000000,5379.7200000000,12,2,6,50
2025-12-24,43,2025-12-24 07:00:00,2025-12-24 07:10:00,0.9919000000,5381.2696000000,182.4012000000,5198.8684000000,12,2,7,0
2025-12-24,44,2025-12-24 07:10:00,2025-12-24 07:20:00,1.0017000000,5471.5250000000,448.6636000000,5022.8614000000,12,2,7,10
2025-12-24,45,2025-12-24 07:20:00,2025-12-24 07:30:00,0.9751000000,5393.4000000000,732.0000000000,4661.4000000000,12,2,7,20
2025-12-24,46,2025-12-24 07:30:00,2025-12-24 07:40:00,0.9081000000,5148.0958000000,1028.0166000000,4120.0792000000,12,2,7,30
2025-12-24,47,2025-12-24 07:40:00,2025-12-24 07:50:00,1.1585000000,5999.8915000000,1308.3470000000,4691.5445000000,12,2,7,40
2025-12-24,48,2025-12-24 07:50:00,2025-12-24 08:00:00,1.5410000000,7368.5100000000,1596.3000000000,5772.2100000000,12,2,7,50
2025-12-24,49,2025-12-24 08:00:00,2025-12-24 08:10:00,1.4756000000,7310.5549000000,1939.2973000000,5371.2576000000,12,2,8,0
2025-12-24,50,2025-12-24 08:10:00,2025-12-24 08:20:00,1.3246000000,7014.4042000000,2252.7573000000,4761.6469000000,12,2,8,10
2025-12-24,51,2025-12-24 08:20:00,2025-12-24 08:30:00,1.2984000000,7095.9200000000,2537.8875000000,4558.0325000000,12,2,8,20
2025-12-24,52,2025-12-24 08:30:00,2025-12-24 08:40:00,1.2595000000,6989.6520000000,2847.4364000000,4142.2156000000,12,2,8,30
2025-12-24,53,2025-12-24 08:40:00,2025-12-24 08:50:00,1.2547000000,6908.6098000000,2979.9674000000,3928.6424000000,12,2,8,40
2025-12-24,54,2025-12-24 08:50:00,2025-12-24 09:00:00,1.2813000000,6977.0100000000,3064.6125000000,3912.3975000000,12,2,8,50
2025-12-24,55,2025-12-24 09:00:00,2025-12-24 09:10:00,1.2621000000,7035.3631000000,3429.5414000000,3605.8217000000,12,2,9,0
2025-12-24,56,2025-12-24 09:10:00,2025-12-24 09:20:00,1.2215000000,6988.1345000000,3642.6161000000,3345.5184000000,12,2,9,10
