date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,main_settlement
2025-11-30,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3883129000,3,0.0000000000,8130.6182291060,7814.6271924556,86906.3334723599,55138.0764966618,59348.1778903265,730.8197239083,767.3964495029,767.3964495029,0.0000000000,21,531.1187616937,2175.2002178244,58044.0964383945,30,43716.0577924190,7746.4323955655,1200.0000000000,10800.0000000000,True
2025-12-01,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1329388000,3,0.0000000000,7814.6271924556,7880.0106002242,88514.6561748188,56301.8578005358,59747.8538035749,33.2988226668,26.0696290702,26.0696290702,0.0000000000,3,4334.5433362706,16170.7082117565,72505.8648349591,85,44932.5062781455,7772.3647145862,1200.0000000000,10800.0000000000,True
2025-12-02,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.3127182000,3,0.0000000000,7880.0106002242,8665.5141968096,91053.4297879100,57694.7139377541,63196.9140497580,161.0972052789,149.3899190162,149.3899190162,0.0000000000,13,4549.6329139110,18037.6053723963,75893.4165154293,90,45844.1404530202,7811.2658551087,1200.0000000000,10800.0000000000,True
2025-12-03,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3435767000,3,0.0000000000,8665.5141968096,7647.9418601697,87065.4110491089,55598.1653982496,59415.4383336410,1042.5303338058,1058.4750681927,1058.4750681927,0.0000000000,26,3945.8568440886,13267.6889645242,69908.3846965796,94,43815.2683845116,7683.6430648361,1209.1292835892,10800.0000000000,True
2025-12-04,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0637638000,3,0.0000000000,7647.9418601697,7598.7909229174,88828.1306741128,56685.5666901954,60427.4067647415,12.7003491078,43.2063937403,14.8106923155,28.3957014248,5,4420.6313331810,15992.0619149139,72690.3289542170,83,44773.3295826838,7739.7818022652,1200.0000000000,10800.0000000000,True
2025-12-05,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2277000000,3,0.0000000000,7598.7909229174,8116.8230469086,45559.4772766156,25088.0512609253,28248.2107832782,45.9011980348,97.4991657853,58.7078782395,38.7912875459,7,2548.0939271600,8298.4643082272,33432.4167671872,74,35730.3551169225,7376.9368312759,1213.3171647045,10800.0000000000,True
2025-12-06,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.6122944000,3,0.0000000000,8116.8230469086,8657.1967897949,47852.7577468986,26485.6534882574,30294.3043394904,8.4625363028,7.0510545815,7.0510545815,0.0000000000,2,2976.1544497694,8891.3233797996,35385.4394043599,72,35612.0155735912,7527.1240413295,1200.0000000000,10800.0000000000,True
2025-12-07,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.8440359000,3,0.0000000000,8657.1967897949,7827.0454767184,90943.7812622711,58433.8730075027,63797.8852516251,-32.0657783306,243.9895112214,17.3874654258,226.6020457956,11,2735.3795919162,9357.0895592531,67758.8967884252,77,43337.6501945781,7823.1490035630,1200.0000000000,10800.0000000000,True
2025-12-08,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6580063000,3,0.0000000000,7827.0454767184,7866.7950089228,99183.2110556080,63930.5036038130,68248.6744829634,26.6796134403,774.8970967144,247.2882155514,527.6088811630,10,208.6300259436,909.3332837465,64866.5165009998,14,43449.3746950540,7933.8714520469,1200.0000000000,10800.0000000000,True
2025-12-09,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6280610000,3,0.0000000000,7866.7950089228,7666.9518482039,98701.2929872096,63563.7045488474,67655.5579274631,-64.8026054846,234.9629961789,2.6308163303,232.3321798485,8,367.2350131856,1586.0633703180,65084.9653136808,20,44375.3280946276,7821.1936070061,1200.0000000000,10800.0000000000,True
2025-12-10,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.7826545000,3,0.0000000000,7666.9518482039,8483.2253193007,100754.2765275432,64679.4651672999,70119.7298629611,29.2898399449,127.6990512182,57.5600330672,70.1390181510,8,196.4797054222,753.7371620067,65462.4921692515,12,44685.6543655244,7923.8183242890,1200.0000000000,10800.0000000000,True
2025-12-11,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4598066000,3,0.0000000000,8483.2253193007,7685.7064846030,98032.8718463211,63368.4113966501,67382.1925948206,-376.3003464248,1015.0275378757,0.0000000000,1015.0275378757,12,132.9228418322,461.4852453354,63453.5962955606,9,41980.8556060959,7929.7611554524,1200.0000000000,10800.0000000000,True
2025-12-12,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.2605904000,3,0.0000000000,7685.7064846030,8385.1871638461,54470.9429310388,29843.4123834298,34062.6424969931,217.4004378294,295.7073019311,295.7073019311,0.0000000000,11,177.4736812527,656.7601679348,30717.5729891940,16,36643.4067081524,7483.5881775838,1200.0000000000,10800.0000000000,True
2025-12-13,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.4871851000,3,0.0000000000,8385.1871638461,8135.1473791702,54532.5466818724,29862.4037942912,33496.7739990674,-164.6985136801,656.7154685348,15.3437576592,641.3717108756,5,229.1008548144,1113.1148628264,30810.8201434374,16,35876.3364698059,7492.0748864553,1200.0000000000,10800.0000000000,True
2025-12-14,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,3.1137379000,3,0.0000000000,8135.1473791702,8578.5896438711,100296.1676462894,64777.1376575123,69275.7682707888,170.5235784931,212.1001522670,212.1001522670,0.0000000000,10,231.6205044505,935.1940890547,65882.8553250602,17,45285.9222671580,7833.3124161716,1200.0000000000,10800.0000000000,True
2025-12-15,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.9277894000,3,0.0000000000,8578.5896438711,7907.9022731986,96686.2136725700,62206.4390630669,66134.2957152838,500.8175175548,541.8324462682,541.8324462682,0.0000000000,14,321.0028087694,1193.6586823875,63900.9152630092,22,43875.4265088396,7799.5262290903,1200.0000000000,10800.0000000000,True
2025-12-16,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.3948924000,3,0.0000000000,7907.9022731986,7627.9262431874,98479.7028824752,63707.7275601022,67625.2006716010,-14.4838321558,43.4283681284,0.0000000000,43.4283681284,2,217.8771512096,690.4545009457,64383.6982288921,24,44293.3531312502,7737.3617160248,1200.0000000000,10800.0000000000,True
2025-12-17,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.0469287000,3,0.0000000000,7627.9262431874,7968.9679225505,100393.9847822089,64527.5699248298,69173.6274183925,-221.2244759203,651.2184470509,0.0000000000,651.2184470509,8,410.2552453552,1651.8283723313,65958.1738212407,18,43775.4455838999,7895.5473217382,1200.0000000000,10800.0000000000,True
2025-12-18,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.0189912000,3,0.0000000000,7968.9679225505,8042.5878657531,98739.9332357255,63651.8063820941,67818.8720902442,-201.5857009101,658.8420278486,1.2000852819,657.6419425667,12,496.8617486066,1554.6261546374,65004.8468358214,20,44246.3207619736,7877.7906914582,1200.0000000000,10800.0000000000,True
2025-12-19,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5136783000,3,0.0000000000,8042.5878657531,8725.2123501254,56153.4743484478,30579.1456148568,34934.2579921428,-299.2923534344,1378.0606491338,51.8699384020,1326.1907107318,7,79.2707005555,261.0225241069,30540.8757855292,6,36328.0253271771,7514.6035712507,1218.2239232949,10800.0000000000,True
2025-12-20,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.1094068000,3,0.0000000000,8725.2123501254,8495.1783852311,54008.5503647779,30097.2937994956,34214.5478432888,-90.3860372868,362.2465501342,8.4655771379,353.7809729964,2,173.7667051862,599.4724305742,30606.3801927830,17,36872.6548227736,7421.7226172550,1200.0000000000,10800.0000000000,True
2025-12-21,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8616994000,3,0.0000000000,8495.1783852311,7894.4061044165,98753.8853001173,63897.5991416012,67261.3842680386,-9.5642039087,63.7955720001,3.7385748735,60.0569971266,5,614.3311451440,1831.6029079675,65719.6378456599,23,43295.6021300628,7901.5790016664,1200.0000000000,10800.0000000000,True
2025-12-22,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1125515000,3,0.0000000000,7894.4061044165,8449.4396794156,100420.1338320815,64556.2748343064,69326.5418548260,9.2073380690,52.8626432740,12.5684124634,40.2942308106,2,280.4795973394,834.3685208462,65399.8506932216,23,45158.0572225190,7895.8400900446,1200.0000000000,10800.0000000000,True
2025-12-23,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1510581000,3,0.0000000000,8449.4396794156,8500.4195171842,99920.2987468130,64470.0609118838,68677.6892268518,-281.8436603132,855.8594138866,0.0000000000,855.8594138866,7,86.9452415789,236.9274095804,64425.1446611510,10,43454.6980783326,7972.1091505800,1200.0000000000,10800.0000000000,True
2025-12-24,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5709960000,3,0.0000000000,8500.4195171842,8522.3183964439,99839.2804481305,64333.6096002791,68776.2278409736,-53.4951613669,184.3850570892,0.0000000000,184.3850570892,3,145.3001552716,524.8020389911,64804.9164779032,15,44506.1798773313,7929.0550236435,1200.0000000000,10800.0000000000,True
2025-12-25,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.2576618000,3,0.0000000000,8522.3183964439,8218.4703935244,98097.2119429810,63190.2418282078,66519.9149360296,-1.7353024802,4.8089302487,0.0000000000,4.8089302487,1,609.5954123416,2204.2484715873,65392.7549973148,29,43337.9865064087,7880.8855095197,1200.0000000000,10800.0000000000,True
2025-12-26,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.7625496000,3,0.0000000000,8218.4703935244,7904.2019413999,52877.9884831966,29338.0335014528,32510.1859987229,-98.9390970202,435.6001770933,0.1276729387,435.4725041545,2,256.3934216807,902.0945706920,30141.1889751246,16,36067.6777295997,7537.5456622180,1200.0000000000,10800.0000000000,True
2025-12-27,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.1293593000,3,0.0000000000,7904.2019413999,7648.5289332982,52458.0938658995,28607.6767608247,32393.7417526354,-69.7704522024,343.6613019038,5.8484594622,337.8128424416,2,266.0036421811,1009.1100704904,29547.0163791127,22,36110.0097423385,7427.3280966879,1200.0000000000,10800.0000000000,True
2025-12-28,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5364322000,3,0.0000000000,7648.5289332982,8400.1349082424,100933.9019979993,64952.8600089886,69470.5455975357,-388.8301042160,1106.0892252688,8.7901614739,1097.2990637949,10,345.4340943359,1249.6783825975,65813.7082873701,20,43306.0407666405,7944.3339030312,1200.0000000000,10800.0000000000,True
2025-12-29,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3854712000,3,0.0000000000,8400.1349082424,7649.9941030360,97832.3418068591,63171.5007090002,68046.9277769656,110.1383168280,151.2533225627,151.2533225627,0.0000000000,10,221.4657325611,705.7741383821,63987.4131642104,15,43254.4787160780,7898.5824008822,1200.0000000000,10800.0000000000,True
2025-12-30,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.0491995000,3,0.0000000000,7649.9941030360,7989.7678328877,98668.3041421988,63416.9884240361,67729.7849159458,-430.0949759585,1181.2136609320,8.6785184835,1172.5351424485,16,236.2171286051,737.6843894142,63724.5778374918,17,43645.6133709651,7885.7941738019,1200.0000000000,10800.0000000000,True
2025-12-31,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.1013760000,3,0.0000000000,7989.7678328877,7781.2213970213,98786.2373069033,63609.2163762917,67195.1751091948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,424.6438162195,1186.2113480822,64795.4277243739,24,44276.2055892640,7879.2902309803,1200.0000000000,10800.0000000000,True
2025-02-01,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.0758703000,4,0.0000000000,6000.0000000000,7146.1149946571,48488.6190411939,25718.3232573597,27159.8253417210,-272.0541033164,1237.2789654077,8.4328006291,1228.8461647786,11,141.8255025381,758.4249979975,26204.6941520408,10,35456.6251895531,7423.6763190312,1236.1167459491,10800.0000000000,True
2025-02-02,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.3006642000,4,0.0000000000,7146.1149946571,7020.1975919128,92998.0525693649,58927.8219489153,61128.0506680849,-540.7290810453,1749.4313974748,0.0000000000,1749.4313974748,15,72.9630995311,253.6632152010,58640.7560830710,5,40437.1774714720,8004.3362598285,1200.0000000000,10800.0000000000,True
2025-02-03,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.7595519000,4,0.0000000000,7020.1975919128,7017.3095427691,91982.7689724139,57997.0877274154,60009.0722210746,-278.6620913285,910.2141382977,0.0000000000,910.2141382977,12,202.4002471042,831.0033721968,58549.4290082838,12,41526.3754818542,8007.6397250676,1200.0000000000,10800.0000000000,True
2025-02-04,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,18.4383345000,4,0.0000000000,7017.3095427691,7037.2828541444,92296.3073794286,58254.8052989879,60446.4157108132,59.6652049112,310.1691184696,104.9101273428,205.2589911268,6,285.5840047550,937.5805608975,59252.0510647966,11,43299.9305941533,7917.1869258516,1221.4022266348,10800.0000000000,True
2025-02-05,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.8395763000,4,0.0000000000,7037.2828541444,6849.5061446889,90273.8851811079,56839.4948393275,58997.1421514551,241.0250638580,294.2190674871,281.6687997035,12.5502677836,14,262.0257631799,1151.1565484628,58231.6764516483,23,42298.8334466215,7864.3605999187,1200.0000000000,10800.0000000000,True
2025-02-06,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.1934519000,4,0.0000000000,6849.5061446889,7067.3268157251,92818.0943021127,58767.6997525080,60818.6263183100,-375.3425629212,1251.9672104730,18.5592210936,1233.4079893794,17,94.2214399089,334.7734857740,58727.1306753608,5,41744.1118380759,7991.0400328614,1223.6639058160,10800.0000000000,True
2025-02-07,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,18.4141669000,4,0.0000000000,7067.3268157251,6998.9784528716,46286.1635845316,24564.4614998409,26052.8919714897,-459.3358673223,2101.5896483590,6.5483851576,2095.0412632014,8,114.5556831159,660.7376389573,24765.8632714759,7,34519.6563721728,7369.8446037443,1200.0000000000,10800.0000000000,True
2025-02-08,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,21.4916947001,4,0.0000000000,6998.9784528716,6951.7959902332,40520.3588235259,21643.9319329304,23277.2495597528,-19.1601832663,88.2076812567,0.0000000000,88.2076812567,3,281.7844981772,1281.3402852660,22906.1120349300,22,33521.8777758863,6941.1125333046,1200.0000000000,10800.0000000000,True
2025-02-09,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6567559000,4,0.0000000000,6951.7959902332,7001.4076683178,87279.5296403833,54767.4325847849,56890.9989289407,42.9855326139,90.9799197377,73.3542740986,17.6256456392,6,469.0056462049,1486.2394946112,56296.6576120101,28,43145.0316699176,7882.1408910148,1200.0000000000,10800.0000000000,True
2025-02-10,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.3012142000,4,0.0000000000,7001.4076683178,6848.1909190979,87415.5604668779,54917.8201063651,56924.8748194677,-1151.2928096273,4066.1325795725,0.0000000000,4066.1325795725,30,189.6016158727,678.3733803386,54444.9006770764,14,37999.7002605248,8043.2464842962,1205.0785269097,10800.0000000000,True
2025-02-11,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.2637849000,4,0.0000000000,6848.1909190979,6917.2892328379,85427.0249582807,53409.7689056898,55448.5529449296,-674.1417054429,1989.2023094366,0.0000000000,1989.2023094366,30,311.3203184978,1552.4999243300,54288.1271245769,26,40641.7501987439,7804.0013062358,1200.0000000000,10800.0000000000,True
2025-02-12,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.4905337000,4,0.0000000000,6917.2892328379,6981.0931305853,85509.0836150516,53389.5517765170,55536.6874491058,-595.1144042596,2039.4592835490,0.0000000000,2039.4592835490,25,335.3141173681,1428.0903027099,54222.5276749674,21,40612.4348546671,7869.6390530862,1200.0000000000,10800.0000000000,True
2025-02-13,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.1656173000,4,0.0000000000,6981.0931305853,7084.0811735543,84919.5538701022,53092.0785599542,55070.4103347102,-1013.5615668821,3336.3784585921,0.0000000000,3336.3784585921,29,366.1163573855,1574.4882695570,53653.0052626291,24,37650.1492860856,7887.9451098587,1200.0000000000,10800.0000000000,True
2025-02-14,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5391897000,4,0.0000000000,7084.0811735543,7085.8209986905,38131.2962028239,20454.9506395930,22051.5274733904,-85.5157821791,377.1372824249,0.0000000000,377.1372824249,4,718.1213682526,2790.7918560717,23160.2267134856,34,32353.8395324146,6397.8121377448,1200.0000000000,10800.0000000000,True
2025-02-15,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.1082610000,4,0.0000000000,7085.8209986905,6984.8915497921,37190.7039405869,20042.2903902604,21578.3297379725,-11.4370276652,26.4192352275,0.0000000000,26.4192352275,4,657.6509924289,2580.3320764253,22611.1854390205,35,31380.0342770903,6322.1604302066,1200.0000000000,10800.0000000000,True
2025-02-16,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.7685218000,4,0.0000000000,6984.8915497921,7010.0799672602,83203.0091836640,51768.8467675589,53935.8790586986,-355.2107520728,1026.6948632010,0.0000000000,1026.6948632010,29,748.4883821230,2874.7982218581,54288.4342373442,43,40036.3178361982,7811.3066296131,1200.0000000000,10800.0000000000,True
2025-02-17,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9337474000,4,0.0000000000,7010.0799672602,6915.3784279302,82311.6400499818,50975.3671676852,53098.7947743646,-1126.2331264826,3633.9909756685,0.0000000000,3633.9909756685,33,404.8433529432,1764.9966333558,51614.1306745584,30,37310.9172561162,7836.5435194836,1200.0000000000,10800.0000000000,True
2025-02-18,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.0836385000,4,0.0000000000,6915.3784279302,6922.4784705796,80938.7226731063,50234.9840335543,52298.5095714122,-393.6348038433,1387.0382543206,0.0000000000,1387.0382543206,19,329.8755612106,1310.7581534492,51152.1073831603,24,38632.4530236294,7811.7742229024,1200.0000000000,10800.0000000000,True
2025-02-19,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6163189000,4,0.0000000000,6922.4784705796,6930.0560826080,80539.7331468148,49950.0646985720,52037.8860169882,-142.8415542101,557.6106458247,0.7518073044,556.8588385203,13,763.1936936136,2618.7666434065,52425.9897877684,38,40842.4942102707,7644.2112556673,1200.0000000000,10800.0000000000,True
2025-02-20,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.4237868000,4,0.0000000000,6930.0560826080,7001.3207937876,80964.3895848060,50002.3066305892,52053.6508354008,-473.5654466715,1488.3929990366,1.8876166229,1486.5053824137,23,522.9685666318,2306.1594439629,51834.9006278805,32,38951.1077979228,7708.9539050663,1200.0000000000,10800.0000000000,True
2025-02-21,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.9318362000,4,0.0000000001,7001.3207937876,6800.9532937053,36445.9151606911,19575.7251666963,20692.0359250411,-24.8713415325,56.4368809191,0.0000000000,56.4368809191,8,287.4505979398,1003.3379668299,20554.1917919937,24,31558.9400649873,6185.1013491498,1200.0000000000,10800.0000000000,True
2025-02-22,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.9533920000,4,0.0000000000,6800.9532937053,6987.4032508613,36626.6414227752,19670.8777701220,20890.5088567221,-18.8934125046,56.3387714722,3.4570244759,52.8817469963,5,353.2456998677,1327.7087919217,20979.6931495392,25,31468.9506539105,6038.8500396966,1200.0000000000,10800.0000000000,True
2025-02-23,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6670759000,4,0.0000000000,6987.4032508613,6928.7705040450,79498.9508447866,49190.6517976529,51016.5169954929,-266.2839631134,780.4799721671,0.0000000000,780.4799721671,18,669.7050432997,2308.9384829944,51233.3063175339,35,39818.3453873658,7609.2998699946,1207.5420561343,10800.0000000000,True
2025-02-24,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.4745030000,4,0.0000000000,6928.7705040450,6893.4088624395,78356.5584391147,48298.9181019566,50387.3766574080,-477.5556840765,1641.1956739878,0.0000000000,1641.1956739878,6,473.0477455270,2062.5772975084,49883.9397153885,29,38007.7332129329,7661.5039218421,1200.0000000000,10800.0000000000,True
2025-02-25,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.6349615000,4,0.0000000000,6893.4088624395,6967.3060733471,78791.5288745778,48575.7588231423,50699.3113436296,-1173.7636924417,4011.4395006397,0.0000000000,4011.4395006397,23,477.6823527096,1838.5660272938,49240.5611579944,30,37041.8136084902,7685.2048420545,1200.0000000000,10800.0000000000,True
2025-02-26,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,21.5966738000,4,0.0000000000,6967.3060733471,6959.3536519728,77868.5779106740,47872.9509663372,49839.7586675685,-258.3312904260,867.6315070329,0.0000000000,867.6315070329,13,550.8100401328,2226.1287662582,49840.7484421694,28,38803.1579999390,7586.3454123966,1200.0000000000,10800.0000000000,True
2025-02-27,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.9943062000,4,0.0000000000,6959.3536519728,6949.7902011740,77041.3468971153,47342.3952823771,49270.4110704711,-297.6707867055,1123.4462552535,0.0000000000,1123.4462552535,13,422.9660209050,1894.8076376002,48939.5321332718,17,40630.3653919028,7461.1619217164,1200.0000000000,10800.0000000000,True
2025-02-28,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4200179000,4,0.0000000000,6949.7902011740,6958.9585378559,35311.2643214826,18855.7830302106,19940.5534991302,-23.8925891080,56.0871159076,0.0000000000,56.0871159076,4,349.3060849885,1365.4216794947,20197.3121205973,22,30425.4979550471,6007.8655742868,1200.0000000000,10800.0000000000,True
2025-03-01,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.3011947000,4,0.0000000001,6958.9585378559,6938.9926732194,35500.3886136398,19058.5949306671,20125.1088130365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,353.7814961094,1522.3758705821,20580.9708012492,18,29607.1205348532,5964.0296497855,1213.2233520689,10800.0000000000,True
2025-03-02,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.1392244000,4,0.0000000000,6938.9926732194,6966.6468885119,76946.6473729149,47191.4241864954,49351.4893986640,2386.5987688275,2274.8443567222,2274.8443567222,0.0000000000,29,1213.8940016886,4669.9706062809,54247.9935616038,34,41552.6666418476,7577.9190463041,1200.0000000000,10800.0000000000,True
2025-03-03,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.4388817000,4,0.0000000000,6966.6468885119,6968.6061308320,77684.7210270585,47828.6103615149,50064.0126177549,402.0592284833,574.2539469598,498.4385205590,75.8154264008,19,1535.1850700484,6371.3123369495,54601.9819269478,48,41859.2394874684,7514.8574067885,1200.0000000000,10800.0000000000,True
2025-03-04,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.1419892000,4,0.0000000000,6968.6061308320,6923.0562005064,78076.7402537031,48182.1854256018,50680.7338702111,-209.4645457210,882.8348878604,61.4124969277,821.4223909327,9,525.4916130829,1466.2216011692,49438.9424810500,26,39501.5329261872,7636.3229523499,1200.0000000000,10800.0000000000,True
2025-03-05,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2993610000,4,0.0000000000,6923.0562005064,7029.6927614073,79144.6588061889,48736.3635021896,50833.0256979217,-874.4584245459,3279.1495153796,0.0000000000,3279.1495153796,29,195.0449969851,741.5665612492,48603.4716388930,14,36537.9712225258,7894.6234737429,1200.0000000000,10800.0000000000,True
2025-03-06,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.2388739001,4,0.0000000000,7029.6927614073,7006.0470927234,77957.5861011200,48168.5982558456,50441.9447628104,-745.5449079531,2887.2113563176,0.0000000000,2887.2113563176,22,286.8708318824,862.3781305049,48285.4314783974,19,36502.4158355391,7892.2730841873,1200.0000000000,10800.0000000000,True
2025-03-07,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6431331000,4,0.0000000000,7006.0470927234,7042.8168759834,34853.4004253369,18675.7309892983,19896.1446068167,-22.7579343527,51.0148337461,0.0000000000,51.0148337461,7,195.3108986997,697.1178235468,19350.0908784924,13,28875.8853644419,6231.5975789500,1200.0000000000,10800.0000000000,True
2025-03-08,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1390868000,4,0.0000000000,7042.8168759834,6949.8741139078,32856.5978961343,17794.3385061050,18894.0378890890,-21.2138138540,49.8894732215,0.0000000000,49.8894732215,5,352.0825295969,1089.3185014409,18862.4431936919,23,30571.0792599264,5885.3768870075,1200.0000000000,10800.0000000000,True
2025-03-09,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0013908000,4,0.0000000000,6949.8741139078,6871.1274440061,75143.1108582278,46108.3165767074,48410.9230044854,-964.0888615664,3508.5137146672,0.0000000000,3508.5137146672,34,275.0781303950,1130.2320894419,46274.4598045829,25,37774.4566263566,7513.1425616206,1200.0000000000,10800.0000000000,True
2025-03-10,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7062988000,4,0.0000000000,6871.1274440061,6873.8977378706,73866.4148170887,45172.4969966600,47203.6159344888,50.2738182391,88.7764520739,82.5383235851,6.2381284888,4,1478.0666081613,4676.6689145980,49899.4397294971,50,39004.4188614622,7362.3623505182,1200.0000000000,10800.0000000000,True
2025-03-11,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,19.2893342000,4,0.0000000000,6873.8977378706,7032.4703453593,72522.8511214874,44043.5366801153,46160.2254356261,-232.9398471925,1091.4093102942,66.9608463222,1024.4484639721,10,647.0804753452,2639.5527925371,46450.1496254599,40,37580.7473755432,7518.5414502763,1208.1475434028,10800.0000000000,True
2025-03-12,S3,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0848629000,4,0.0000000000,7032.4703453593,6960.7242348884,73109.5763263141,44534.5219832530,46834.6534886849,-795.1424505291,2674.7145449735,10.6084485231,2664.1060964504,31,528.2901490671,1992.5294679244,45731.9090006483,31,37277.1767809691,7450.2676916320,1200.0000000000,10800.0000000000,True
